REId,name_short,C1_legacy_2in,C2_twosided_2in,C3_legacy_1in,C4_twosided_1in,phi_mechanic,phi_input
REL00080,Höganäs Energi,1.0000000000000009,0.7569901534061341,1.0000000000000009,0.5593403637766503,-0.3418347414086087,-0.09882489481474188
REL00083,Jukkasjärvi,1.4981485046976717,1.3834595170106878,1.8244601098569957,1.7165908067309665,-0.11127914540650652,0.32972144743980136
REL00085,Jämtkraft,1.8244601098569957,1.8244601098569957,1.709171976294388,1.3490451273435955,-0.18006342447539625,-0.29535155803800395
REL00086,Jönköping Energi,1.0000000000000009,0.19325730209427405,1.0000000000000009,0.5191155902261269,-0.6438135538398004,0.1629291440659264
REL00087,Kalmar Energi,1.0000000000000009,0.04014288426317236,1.0000000000000009,-0.2156592562550963,-1.0877581859959629,-0.12790107025913433
REL00090,Karlskoga Elnät,1.3255759070567086,1.2102985862741722,1.2915113563886749,0.9268789918939424,-0.23995484263863442,-0.15874207252413175
REL00091,Affärsverken Karlskrona,1.8069159576884486,1.6932696503550115,1.8145295291433161,1.4555274268398533,-0.23632420481844996,-0.11506432603014538
REL00092,Karlstads Elnät,1.0000000000000009,0.6741682644845426,1.0000000000000009,0.5504490120446182,-0.3876913617354205,-0.061859626219962216
REL00093,Tekniska verken Katrineholm,1.0000000000000009,-0.01651190169329464,1.0000000000000009,-0.1807224440430133,-1.0986171728681549,-0.08210527117485933
REL00098,Kristinehamns Elnät,1.7712186973556143,1.6574524924650058,1.8244601098569957,1.4888616610527539,-0.22468232684742517,-0.05767470945543529
REL00100,Kungälv Energi,1.08923480580847,0.9731451942792901,1.1219557893768162,0.7554727765364255,-0.24128631218478525,-0.09247571708725921
REL00103,Landskrona Energi,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.22377249202844007,-1.1718531030012913,-0.051919389027149654
REL00106,Lerum Energi,1.2051234253518617,1.0894330682516218,1.2686876240736833,0.9038068761520801,-0.24028555251092154,-0.06103099668886003
REL00111,Tekniska verken Linköping,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00112,Ljungby Energi,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00113,Ljusdal Elnät,1.3495594027995717,1.2343640871598005,1.4228311412247674,1.059623493380868,-0.2392014817418353,-0.05073442767686842
REL00118,Luleå Energi,1.0000000000000009,0.5093764265092782,1.0000000000000009,0.318346045608342,-0.5861387639411908,-0.09551519045046808
REL00121,LEVA i Lysekil,1.0000000000000009,0.6515758999089627,1.0000000000000009,0.43387844083571103,-0.457272829627664,-0.10884872953662583
REL00123,Malung-Sälens Elnät,1.3640132484276757,1.2488673162194486,1.0000000000000009,0.5806052376169157,-0.26727034729565613,-0.5161376635151038
REL00126,Mellersta Skånes Kraft,1.8244601098569957,1.8244601098569957,1.8244601098569957,1.5983867169945265,-0.1130366964312346,-0.1130366964312346
REL00127,Mjölby Kraft,1.8244601098569957,1.7843334842370329,1.8244601098569957,1.5454317666157014,-0.15957748443062858,-0.11945085881066575
REL00128,Mölndal Energi,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00130,Nacka Energi,1.8176373629239517,1.7040270329686802,1.784596347048062,1.4252751718840662,-0.23646575255963365,-0.15589643848025192
REL00133,Norrtälje Energi,1.0007308464486275,0.8843350846738707,1.106212298085829,0.7395568114167306,-0.2415256242219277,-0.019648410809969263
REL00135,Nossebroortens Energi,1.0000000000000009,0.22702503623437398,1.1072506885326794,0.7406065810384499,-0.5698095356299282,0.3104161166683772
REL00137,Nybro Elnät,1.0000000000000009,0.6931384034000176,1.2113518611881924,0.8458461449716737,-0.336183656408251,0.18202980137992375
REL00139,Näckåns Elnät,1.3752407033891467,1.2601331117212622,1.0124530373908147,0.644768137834717,-0.24139624561199113,-0.4890763199424386
REL00141,Nässjö Affärsverk,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00143,Olofströms Kraft,1.0000000000000009,-0.11993371397414077,1.0000000000000009,0.16486789284952952,-0.9775329105623065,0.14240080341183514
REL00144,Olseröds El,1.8244601098569957,1.798848404698039,1.8244601098569957,1.8244601098569957,-0.012805852579478305,0.012805852579478305
REL00146,Oskarshamn Energi,1.0000000000000009,0.07414805272050184,1.0000000000000009,-0.16007796428484378,-1.0429649557821719,-0.11711300850267281
REL00147,Oxelö Energi,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00148,Partille Energi,1.1798318593619905,1.0640545254918976,1.1999294397948335,0.8342990461080779,-0.24070386377842423,-0.10482894947548838
REL00149,PiteEnergi,1.0000000000000009,0.020045721730066468,1.0000000000000009,-0.2327599601915531,-1.1063571192307442,-0.12640284096080978
REL00152,Ronneby Miljöteknik,1.7369817020754352,1.623100345500128,1.7364316723569528,1.3765962872721582,-0.2368583708300509,-0.12352704397322611
REL00156,Rödeby Elverk,1.8244601098569957,1.8244601098569957,1.8244601098569957,1.7954222733451486,-0.014518918255923552,-0.014518918255923552
REL00157,Sala-Heby Energi,1.0000000000000009,0.21271159371707427,1.0000000000000009,-0.009986495851899146,-0.8986374510674133,-0.1113490447844867
REL00158,Sandhult-Sandared,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00160,SEVAB,1.5187755255757773,1.404156590830774,1.6894304539781357,1.329092328751491,-0.23747852998582397,0.04779533316153772
REL00163,Sjogerstads El,1.6828682173971377,1.5688045394760541,1.6939798870077682,1.333690465120041,-0.2371765499044054,-0.11200120237269129
REL00164,Sjöbo Elnät,1.3072976903026001,1.1919578196893488,1.3722392326582344,1.0084835874857534,-0.2395477578928662,-0.05926634492398053
REL00167,Skurups Elverk,1.0000000000000009,-0.03541199319863075,1.0000000000000009,0.07369711599218842,-0.980857438603222,0.05455455459540959
REL00168,Skyllbergs Bruk,1.0000000000000009,0.7071331439480133,1.0000000000000009,0.4967475428092616,-0.39805965662136344,-0.10519280056937585
REL00169,Skånska Energi,1.0000000000000009,0.2824286935851683,1.0000000000000009,0.15635510134481834,-0.7806081025350076,-0.06303679612017499
REL00170,Skövde Energi,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.18290853382578742,-1.151421123899965,-0.03148740992582333
REL00171,Smedjebacken Energi,1.0000000000000009,0.3757980749390155,1.0000000000000009,0.13273175031622841,-0.7457350873723789,-0.12153316231139355
REL00173,Sollentuna Energi,1.0000000000000009,0.0,1.0000000000000009,-0.2619106624694445,-1.1309553312347231,-0.13095533123472225
REL00175,Staffanstorps Energi,1.3402888156086146,1.2250618109185485,1.647446872516256,1.2866588809681945,-0.23800749811906385,0.18437756347864376
REL00177,Sturefors El,1.0000000000000009,0.5827872501340092,1.0000000000000009,-0.3790518889485228,-0.8981323194072577,-0.480919569541266
REL00178,Sundsvall Elnät,1.3128783448171033,1.1975575765511337,1.4026826476462029,1.0392568896812948,-0.23937326311543883,-0.03424819202036966
REL00182,Njudung Sävsjö,1.0000000000000009,0.3077734028768653,1.0000000000000009,0.1668890680716517,-0.7626687645257424,-0.07044216740260678
REL00183,Söderhamn Elnät,1.0925163619389,0.976438081180997,1.139583273337963,0.7732932448870855,-0.24118415460439024,-0.07803896244742425
REL00184,Södra Hallands Kraft,1.4570932054861707,1.3422646166108443,1.6848134163689465,1.3244258550485721,-0.23760807509785042,0.10494072466025184
REL00185,Sölvesborg Energi,1.1815993839108918,1.0658281313310036,1.230412913767065,0.8651151249658984,-0.2405345206905274,-0.07594973825446605
REL00186,Telge Nät,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.35839984469293595,-1.2391667793335392,-0.1192330653593976
REL00187,Tibro Elnät,1.0000000000000009,0.6171815706058847,1.0000000000000009,0.40385331905334887,-0.4894825551703841,-0.10666412577626794
REL00191,Trollhättan Energi,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00193,Töre Energi,1.4849421729236534,1.3702083042141044,1.486389753509143,1.123868987333232,-0.23862731744273002,-0.12244586814769143
REL00195,Uddevalla Energi,1.0000000000000009,0.34334021163180406,1.0000000000000009,0.10595735160521258,-0.7753512183814926,-0.11869143001329574
REL00201,Vallebygdens Energi,1.0000000000000009,-0.09104112685955901,1.0000000000000009,0.3663505749486706,-0.8623452759554451,0.22869585090411482
REL00203,Vara Energi,1.0000000000000009,0.7436696275700427,1.0000000000000009,0.6027631534153199,-0.32678360950731955,-0.0704532370773614
REL00204,Varberg Energi,1.0000000000000009,0.7035164018329487,1.0000000000000009,0.4720346566112976,-0.4122244707778777,-0.11574087261082555
REL00205,Varbergsortens Elkraft,1.7777140636359379,1.6639696875137,1.8244601098569957,1.5156319770125881,-0.21128625448332272,-0.05079583214002703
REL00235,Värnamo Elnät,1.0000000000000009,0.41478750116907825,1.0000000000000009,0.160554731133411,-0.7123288838487563,-0.12711638501783362
REL00239,Västerviks Elnät,1.0000000000000009,0.2776878863135046,1.0000000000000009,0.0491955600452787,-0.8365582768206092,-0.11424616313411295
REL00242,Västra Orust Energi,1.6203924873766429,1.5061178285010746,1.670644948240163,1.3101056238455255,-0.23740699163510293,-0.07287987189601441
REL00243,Växjö Energi,1.0634594681081744,0.9472808064180827,1.0768921997816872,0.7099152140545906,-0.24157782370859415,-0.11196643034498965
REL00244,Ystad Energi,1.3157239156272427,1.2004128860047425,1.3043386905349452,0.9398458223564887,-0.23990194890047833,-0.1359761443702756
REL00246,Ålem Energi,1.6546656293389361,1.5405067755638546,1.7442677598376477,1.3845161006042384,-0.23695525650424543,-0.03319427223045235
REL00249,Årsunda Kraft,1.0000000000000009,0.7964278596747754,1.2317984224809786,0.8665157413133784,-0.28442741074641287,0.15094315205979036
REL00255,Östra Kinds Elkraft,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00257,Övik Energi,1.0,,1.0,,,
REL00267,Mälarenergi,1.0000000000000009,0.6528647663230691,1.0000000000000009,0.5158500488682938,-0.41564259240431944,-0.06850735872738767
REL00332,Tidaholms Elnät,1.8244601098569957,1.8058800530468266,1.8244601098569957,1.5979796119559353,-0.12253027735561473,-0.10395022054544567
REL00364,Österlens Kraft,1.2167963919894165,1.101146148360832,1.226227364374055,0.8608839311138317,-0.24049683844440395,-0.11541562243118086
REL00570,Västerbergslagens Elnät,1.0000000000000009,0.23740276014438955,1.0000000000000009,-0.3790518889485228,-1.0708245644020675,-0.3082273245464562
REL00576,Härjeåns,1.1078002872064507,0.9917747603271687,1.0000000000000009,0.14062390806448555,-0.4877008094073987,-0.4794755697345665
REL00584,Umeå Energi,1.2268856556092445,1.1112700681831678,1.5939430416261668,1.2325806491767288,-0.23848898993775736,0.24418398350524173
REL00585,Götene Elförening,1.0000000000000009,0.3516747696789224,1.0000000000000009,0.09856361991638085,-0.7748808052023493,-0.12655557488127078
REL00590,LKAB Nät,1.782050670681956,1.6683208653414106,1.400220677528785,1.0367682563733327,-0.23859111324799898,-0.5066913010606244
REL00594,VänerEnergi,1.0045879703132865,0.888205573445533,1.0291320924117553,0.661630600604024,-0.2419419443377424,-0.10101542537152008
REL00824,Skellefteå Kraft,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL00885,Gävle Energi,1.0000000000000009,0.49660640624993313,1.0000000000000009,0.2808322200754665,-0.6112806868373011,-0.10788709308723332
REL00886,Kraftringen,1.2660813546497174,1.1506002712884822,1.3321945837166282,0.9680044000545562,-0.2398356335116536,-0.05824132108350755
REL00899,Kvänumbygdens Energi,1.0000000000000009,-0.11993371397414077,1.0,-0.3790518889485228,-1.2494928014613322,-0.12955908748719147
REL00904,Öresundskraft,1.0000000000000009,0.8492880097765276,1.0000000000000009,0.6165437593245171,-0.2670841154494785,-0.11637212522600526
REL00936,Njudung Vetlanda,1.0000000000000009,0.48772924895441605,1.0000000000000009,0.44560709417948985,-0.5333318284330479,-0.0210610773874631
REL00937,Tranås Energi,1.6770742847523445,1.5629910625795995,1.7696786986931112,1.4101983668709295,-0.2367817769974634,-0.03009414088395168
REL00938,Hedemora Elnät,1.7906221926359045,1.6769211798459027,1.8244601098569957,1.723411816357645,-0.1073746531446762,0.04016427686641677
REL00944,Linde Energi,1.0000000000000009,-0.07513501164183589,1.0000000000000009,-0.2400059108862873,-1.1575704612640625,-0.08243544962222571
REL00945,Gotlands Elnät,1.1819428741256521,1.0661728032980378,1.6035861580216304,1.242327381657482,-0.23851442359588138,0.29889893112771126
REL00958,Vimmerby Energi,1.4386828371175664,1.3237915733766759,1.4504353771017442,1.087526263988492,-0.2389001884270714,-0.11225638470200305
REL00959,Åsele Elnät,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.009855706928652008,-1.0648947104513973,0.05503900352274438
REL00965,Sörbylunds Elnät,1.0,,1.0,,,
REL01010,Sandviken Energi,1.2614940459401591,1.1459972315604139,1.3319370744801828,0.967744094244094,-0.23984489730791703,-0.05390505438814808
REL01012,Brittedals Elnät,1.4305181085380703,1.3155990347882396,1.6095949335072524,1.2484007017947496,-0.23805665273116672,0.055939245987846054
REL03009,Dala Energi,1.3287890801156221,1.2135227504403767,1.4660380532534711,1.1032975347174734,-0.2390034241056216,0.013511878707472835
REL03015,Falu Elnät,1.2287419375957453,1.1131327249105816,1.6423569494435242,1.2815143667255002,-0.23822589770159386,0.29099832683134874
REL03016,Vaggeryds Elverk,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL03019,Trelleborgs Elnät,1.8022955754226189,1.6886337589709255,1.7540049455305518,1.3943572883367228,-0.23665473682276117,-0.1712835502631349
REL03028,E.ON,1.0000000000000009,-0.11993371397414077,1.0000000000000009,0.009852793741194077,-1.0550404601164742,0.06489325385766742
REL03030,Vattenfall,1.0000000000000009,0.2267569898963373,1.0000000000000009,0.4562457146673138,-0.6584986477181753,0.11474436238548824
REL03035,Ellevio,1.0000000000000009,-0.0003338141714714915,1.0000000000000009,0.12815020236274233,-0.9360918059043655,0.06424200826710691
REL03038,Lidköping Elnät,1.0000000000000009,0.11575423421443798,1.0000000000000009,0.13570849803703489,-0.8742686338742645,0.009977131911298454
REL03041,Hjo Elnät,1.0769857085330292,0.960853789470173,1.051264168258137,0.6840058578986286,-0.24169511471118232,-0.15128473592321834
REL03042,Skara Elnät,1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
REL03043,Karlsborgs Elnät,1.3545709872677447,1.2393927975570707,1.3559951088430333,0.992063276833588,-0.2395550108600597,-0.12295269957409705
REL03044,Ulricehamn Energi,1.0954514752681277,0.9793833278097575,1.3248718337883325,0.9606021131564502,-0.2401689340451263,0.10531957193344876
REL03047,Karlshamn Elnät,1.0000000000000009,0.1046162171788323,1.0000000000000009,-0.12729516718964495,-1.0113394750054072,-0.11595569218423862
REL03049,Alingsås Energi,1.4993506993582262,1.384665796101947,1.4955654318538736,1.1331436838969422,-0.23855332560660525,-0.12765368985467873
REL03050,Näckåns Elnät (Viggafors),1.0000000000000009,-0.11993371397414077,1.0000000000000009,-0.3790518889485228,-1.2494928014613327,-0.12955908748719103
