REId,name_short,req_full_pp,dpp_losses,dkr_losses,kind_losses,dpp_nonctrl,dkr_nonctrl,kind_nonctrl,dpp_capex_adj,dkr_capex_adj,kind_capex_adj,dpp_cable,dkr_cable,kind_cable
REL00824,Skellefteå Kraft,-0.4318594304211887,0.008747131205366632,511.3240200970904,reward,-0.09968215403511893,-5833.374894201246,reward,0.017610599050876807,1029.3571997136387,reward,0.021813134046322347,1274.9458935695511,reward
REL00885,Gävle Energi,-0.4318594304211887,-0.11230512285949068,-3608.3559831304083,reward,-0.20430935996474942,-6570.501300568573,reward,0.017610599050876807,565.0911452607852,reward,0.021813134046322347,699.9131451581452,reward
REL00886,Kraftringen,1.2921166564947129,-0.07687450210345226,-8016.175404049398,deduction,0.3340172581721035,34688.1242222757,deduction,0.019522532824667316,2033.7853196445212,deduction,-0.07911026208915484,-8249.495046040684,deduction
REL00899,Kvänumbygdens Energi,-0.4318594304211887,0.008747131205366632,78.08605467652251,reward,-0.09968215403511893,-890.8347995284139,reward,0.017610599050876807,157.1966882432962,reward,0.021813134046322347,194.70138472269764,reward
REL00904,Öresundskraft,0.7902786902654224,0.0075074284109133416,641.4300890131708,deduction,0.17382414572251204,14826.846007418106,deduction,-0.07667390570453847,-6556.466820070025,deduction,0.02102889830790655,1796.454237029524,deduction
REL00936,Njudung Vetlanda,0.6954935064422463,-0.0938696427676744,-757.7912804052485,deduction,0.11961080829365756,963.5426645435,deduction,0.09370169656155447,755.0228751493905,deduction,0.021088362946364292,170.04731691461166,deduction
REL00937,Tranås Energi,0.9659996229676615,-0.10078281061585148,-925.5364050324824,deduction,-0.4883608587378907,-4502.181430079629,deduction,-0.050994942404658516,-468.0787901085896,deduction,0.020919247911077576,191.8788513274867,deduction
REL00938,Hedemora Elnät,1.5218710569559812,-0.12251194892576311,-1427.1692076838408,deduction,-0.046449312776708496,-540.6901799751613,deduction,-0.06474399292326627,-753.7850485712588,deduction,0.020577364106699747,239.37018002771583,deduction
REL00944,Linde Energi,-0.4318594304211887,0.008747131205366632,125.27185385698976,reward,-0.13734736016740579,-1969.899327740808,reward,0.017610599050876807,252.18741858573594,reward,0.021813134046322347,312.3554329102044,reward
REL00945,Gotlands Elnät,0.7511498349615175,0.12655278083331112,7009.91376607056,deduction,-0.45881386907122845,-25562.904214239315,deduction,0.06557548339265473,3634.513712660373,deduction,-0.16839615103931838,-9355.118355359838,deduction
REL00958,Vimmerby Energi,1.1205406758994396,-0.24814501189720506,-1366.890650363268,deduction,0.35257047940924213,1930.544769386849,deduction,0.07297145639575398,400.67702928824474,deduction,0.02082344318403706,114.39819798268218,deduction
REL00959,Åsele Elnät,0.5466167350028917,0.027627202896818304,48.94234039373032,deduction,0.319352768123049,564.0985850110911,deduction,0.0689929485024221,122.17247238425148,deduction,0.021182216207771276,37.527283351723895,deduction
REL00965,Sörbylunds Elnät,,,,,,,,,,,,,
REL01010,Sandviken Energi,0.5012984470797566,-0.03531714190203594,-600.1074572687157,deduction,-0.6577906296949099,-11246.768020548689,deduction,-0.06228393783855868,-1058.6108913225853,deduction,0.021210895840950705,360.21152263703334,deduction
REL01012,Brittedals Elnät,1.6734620732533179,-0.024990310622396983,-180.60412395558524,deduction,0.6347620213457805,4557.488132046114,deduction,0.08562119959192316,618.1031293069063,deduction,0.007100542714666425,51.29905280364983,deduction
REL03009,Dala Energi,0.8499947787741879,-0.02767530027396603,-944.786720015014,deduction,0.15232880079651956,5190.928294961963,deduction,-0.16302323164554267,-5572.8358408719505,deduction,-0.06333663603310669,-2162.970766226692,deduction
REL03015,Falu Elnät,0.8193840220370285,0.07701686419492315,2309.3989756975316,deduction,-0.30592550376944416,-9208.419845318644,deduction,-0.16761483928158238,-5038.295985369867,deduction,-0.08088607013110316,-2429.2366868855715,deduction
REL03016,Vaggeryds Elverk,-0.4318594304211887,0.008747131205366632,57.93661343503163,reward,-0.09968215403511893,-660.9624679919857,reward,0.017610599050876807,116.63342190545154,reward,0.021813134046322347,144.46035093812816,reward
REL03019,Trelleborgs Elnät,1.4663120130238738,0.02130719092210409,362.3923068699187,deduction,-0.09497754151881477,-1617.2420394496585,deduction,0.1636581379349078,2779.5639661980167,deduction,0.018642388060730042,317.07777700046427,deduction
REL03028,E.ON,0.6316684925377292,-0.03911553785775901,-40063.59472734365,deduction,0.6226020381211894,633499.6861867699,deduction,0.009652958321204608,9882.115098777693,deduction,0.021128530753400376,21627.638118181494,deduction
REL03030,Vattenfall,0.8749473187432466,0.005834010925975797,5589.752305177506,deduction,0.14704771088756008,140693.16124297585,deduction,-0.03597108846704611,-34479.39759537787,deduction,0.020975969376935133,20094.716912165168,deduction
REL03035,Ellevio,0.4893347289659733,-0.023610287400566143,-17176.182366626686,deduction,-0.043930755088594786,-31965.54194502055,deduction,0.18280055942276885,132711.52784902212,deduction,0.021218475708018047,15429.268538605189,deduction
REL03038,Lidköping Elnät,-0.4318594304211887,0.008747131205366632,167.62312740424386,reward,-0.21854957154845422,-4197.662607534271,reward,0.017610599050876807,337.44566312240204,reward,0.021813134046322347,417.95497483327017,reward
REL03041,Hjo Elnät,0.9821717872392943,-0.10486647458181064,-338.9156785726482,deduction,0.7368802828442655,2361.642600591156,deduction,-0.11578395060403146,-374.2402869392122,deduction,-0.061744622446369135,-199.4654925923246,deduction
REL03042,Skara Elnät,-0.0014934709565039839,-0.1256477838707637,-770.666949081924,deduction,0.33068380542956577,2019.0310192528523,reward,0.06401975567288387,391.92430034247604,reward,0.02153259019010978,131.87697450853173,reward
REL03043,Karlsborgs Elnät,1.1894607712547245,-0.15553390807887535,-667.540882345962,deduction,0.772293837469018,3284.2010799413447,deduction,0.00676703354720587,28.996823996438252,deduction,-0.20778824614855473,-892.2762871201357,deduction
REL03044,Ulricehamn Energi,0.8003922067881142,-0.10209350842618203,-993.9006115227794,deduction,0.06233369085411056,605.8378843496403,deduction,0.01640368322350927,159.50475449755413,deduction,-0.17038746420243722,-1659.8845398416752,deduction
REL03047,Karlshamn Elnät,0.8861595756980423,-0.03788913169697761,-243.72971742348273,deduction,0.844526083130881,5385.072552083473,deduction,0.16405482580745812,1053.1971834306423,deduction,0.02096897358234706,134.80826457381772,deduction
REL03049,Alingsås Energi,0.9308208758999514,0.031067685588914706,384.9185538591046,deduction,-0.3243329123260974,-4032.6197802529987,deduction,0.13986939469001758,1731.0607688632626,deduction,0.020941138399588333,259.48006970629285,deduction
REL03050,Näckåns Elnät (Viggafors),0.029948481140840144,-0.254033447255253,-59.55621518589202,deduction,0.3621257575269099,84.37621943812955,reward,0.45760071481808495,106.5203931986573,reward,0.02151228311744191,5.029515993122967,deduction
