REId,name_short,controllable,opexp_dea,loss_valued,nonctrl_selected,grid_subscription,grid_connection,feed_in,capacity_reserve,capex_unadj,capex_adj,opex_new,totex_new,totex_unadj,application_base_new,capex_cut,capex_cut_pct,cable_ded,cable_eff_pct,station_ded,station_eff_pct,eff_new,rank_new,req_new_pct,kr_new,e75,gap,kind,eff_cur,rank_cur,req_cur_pct,kr_cur,d_eff,d_rank,d_req_pp,d_kr,CU,MW,NS,MWhl,MWhh,cable_length_km,jordkabel_km,luftledning_km,city_km,tatort_km,lb_km,density_cu_km,jordkabel_share,luftledning_share,urbanity_index,jordkabel_landsbygd_share
REL00040,Filipstad Energi,11943.569316260164,11943.56931626016,1197.2161817563338,6073.75,5977.5,0.0,96.25,0.0,13680.32995890737,8346.766770379409,19214.535498016492,27561.3022683959,32894.865456923864,32737.057071455158,5333.563188527962,0.389870946428104,137687951.24563038,0.627241572140999,5581884.0,0.21563726385162119,0.71397486,119,0.013291503139298833,4409.466957304541,0.9309165425,0.2169416825,deduction,0.66934387964985,140,0.01824460109856996,2219.176586417999,0.04463098035015001,-21,-0.4953097959271128,2190.2903708865424,3204.75,14.8225,50.5,46220.25,14142.75,249.492,246.599,2.893,24.392,180.902,18.955,12.845101245731327,0.9884044378176454,0.011595562182354545,0.7299417943414745,0.07686568072052198
REL00043,Gislaved Energi,14948.297918360433,14948.29791836043,3307.6016661316894,14862.5,13437.5,0.0,1425.0,0.0,21711.71831709049,15761.357159448919,33118.399584492116,48879.756743941034,54830.117901582606,54980.50190110356,5950.3611576415715,0.27406219400689785,209182915.755,0.5258183476116622,9007131.0,0.10080741053334383,0.96226898,28,-0.001965313441928629,-1078.4176820469372,0.9309165425,-0.03135243750000005,reward,1.0,1,0.01,1509.8529807269747,-0.03773101999999995,27,-1.196531344192863,-2588.2706627739117,4835.75,35.25,141.75,84174.0,68267.25,519.256,506.212,7.747,11.89,311.439,150.183,9.312843761073536,0.9748794428952193,0.014919423174696104,0.5458264361781426,0.29668004709489304
REL00049,Grästorps Energi,13223.543066219512,13223.54306621951,2600.1214727173788,5000.0,2000.0,0.0,3000.0,0.0,28763.94178261566,26215.945034519616,20823.66453893689,47039.6095734565,49587.60632155255,50663.156691087315,2547.996748096044,0.0885830171453066,72222163.327,0.21317828158473734,4566996.0,0.09637026471459911,0.86373932,58,0.004172390431132822,2122.7029860662024,0.9309165425,0.06717722250000002,deduction,0.923904498071787,55,0.01,1335.6440996389324,-0.06016517807178701,3,-0.5827609568867178,787.05888642727,4179.0,16.7775,341.25,56646.5,11075.75,928.565,724.96,198.421,0.0,102.034,592.708,4.500492695718663,0.7807315589107925,0.2136856332082299,0.0958039172336703,0.8175733833590818
REL00062,Göteborg Energi,400380.4733298239,400380.4733298239,74997.41890242051,347103.5,317463.75,5031.5,24608.25,0.0,727481.5155850692,535484.5835737928,822481.3922322444,1357965.9758060372,1549962.9078173134,1637723.6864155042,191996.93201127637,0.263920014320728,5544727194.62401,0.5866099842943405,198030021.0,0.1383838012287407,1.0,1,-0.00434596521942332,-70866.24972482334,0.9309165425,-0.0690834575,reward,1.0,1,0.01,43614.2636392086,0.0,0,-1.434596521942332,-114480.51336403194,268270.25,874.75,1582.5,2728069.5,1615341.75,8818.514231203562,8773.459618203562,38.726685,1627.328221751221,6355.691313836136,736.5610826162048,30.42125271519646,0.9948909065837215,0.004391520383668365,0.8129091780393851,0.08395332225476428
REL00064,Habo Kraft,15169.06870773713,15169.06870773713,2299.4987471233217,13825.0,13526.25,0.0,298.75,0.0,29938.33241573288,22935.478578558097,31293.56745486045,54229.04603341855,61231.89987059333,62821.722369716554,7002.853837174782,0.23390928191760993,179498718.0108164,0.41500411775773166,7865382.0,0.0950157841155845,0.68890953,129,0.014793899335287186,9432.293674077257,0.9309165425,0.2420070125,deduction,0.707042704566374,128,0.01782741478538385,2752.893894479149,-0.018133174566373977,1,-0.30335154500966655,6679.399779598108,4946.25,25.505,214.0,78186.5,17294.75,754.4922952844579,718.291618689008,36.089544000000004,2.8812799027001037,290.6863990249417,352.1841678613662,6.555732949049095,0.9520198193915267,0.047832886068629184,0.33972700293199953,0.49030805692005164
REL00067,Hallstaviks Elverk,4799.508363333333,4799.508363333333,634.3964800663028,6586.75,6586.75,0.0,0.0,0.0,4016.738971000253,2509.673223605699,12020.654843399636,14530.328067005335,16037.39381439989,16399.489864864452,1507.065747394554,0.37519633669878794,46276613.836,0.6202137322577632,3171525.0,0.18107537197949364,0.70478057,121,0.013843377515870836,2301.8892635955553,0.9309165425,0.22613597249999995,deduction,1.0,1,0.01,484.774390233567,-0.29521942999999995,120,0.3843377515870836,1817.1148733619884,1811.5,7.0,27.0,24982.5,0.0,78.454,78.439,0.0,2.599,71.547,3.528,23.08996354551712,0.9998088051597114,0.0,0.8282373008848324,0.044977625925878714
REL00072,Herrljunga Elektriska,14461.323402642276,14461.32340264228,2424.5698327719915,17232.25,17097.5,0.0,134.75,0.0,23411.02567746788,19942.741032880356,34118.143235414274,54060.88426829463,57529.16891288215,58534.15346200351,3468.284644587522,0.14814748795588223,109986834.551,0.26824891498402514,5962467.0,0.08040482180776931,0.82505911,76,0.006551426099816293,3860.0277642715046,0.9309165425,0.10585743250000001,deduction,0.967887307133532,42,0.01,1460.6661148971173,-0.142828197133532,34,-0.3448573900183707,2399.3616493743875,5286.25,23.775,335.5,74483.75,22173.5,884.611,844.821,39.79,2.5300000000000002,164.702,657.589,5.975790488700683,0.9550197770545472,0.04498022294545286,0.1651894210587691,0.7783767212226023
REL00074,Hjärtums Elförening,6236.390303482384,6236.390303482384,1516.674676880629,4204.0,1254.0,0.0,2950.0,0.0,9803.195266708623,8007.4760279166685,11957.064980363013,19964.54100827968,21760.260247071637,22193.399203867844,1795.719238791954,0.18317693261605902,42718630.77,0.30917862814410885,3298386.0,0.11450532890844131,0.83175119,72,0.006141034132841616,1371.299592374678,0.9309165425,0.09916535250000003,deduction,0.837813327105489,79,0.01,629.9066649671413,-0.006062137105488974,-7,-0.3858965867158384,741.3929274075367,2019.25,7.25,126.25,26127.75,36.25,305.559,273.98,28.279,0.28800000000000003,62.115,191.927,6.608380050988516,0.8966517104716274,0.09254841127245474,0.17817858948355703,0.7005146361048251
REL00075,Hofors Elverk,16440.69325216802,16440.69325216802,1854.9692697607506,6447.75,5441.0,0.0,1006.75,0.0,21893.39989712041,17885.354589725084,24743.41252192877,42628.767111653855,46636.81241904918,51403.07237247382,4008.045307395325,0.18307094038521146,154350864.9569,0.4741534587232221,9514575.0,0.17195504303414608,1.0,1,-0.00434596521942332,-2224.272014617918,0.9309165425,-0.0690834575,reward,0.919047679496173,58,0.01,1660.5923863421635,0.08095232050382695,-57,-1.434596521942332,-3884.8644009600816,6499.75,22.1675,260.75,76661.5,6517.5,734.5561,553.5439,173.2813,11.1379,231.9583,246.1207,8.848541316313348,0.7535760713170853,0.23589934111227173,0.29048140062204436,0.4446272463665483
REL00077,Härnösand Elnät,41655.679207086716,41655.67920708672,7835.022372616459,15057.0,13096.0,0.0,1961.0,0.0,69474.49914039478,59363.9021846649,64547.70157970318,123911.60376436808,134022.20072009796,129826.48294636389,10110.596955729881,0.14552961274752457,317216035.251049,0.37423140764370605,0.0,0.0,0.79156893,88,0.0085977079934898,11258.483658636007,0.9309165425,0.13934761250000005,deduction,0.755666814026813,113,0.014932990417225732,6314.0239662528675,0.03590211597318693,-25,-0.6335282423735931,4944.45969238314,13850.0,70.33,579.0,193731.0,70340.5,1563.456243508323,1423.485002508323,59.499537,45.78325139321286,435.5086093066188,859.4931418084915,8.858578586709433,0.9104731957922205,0.038056413313164304,0.2721465399896664,0.6037950103401009
REL00078,Härryda Energi,53524.07326159892,53523.96612326381,7833.515552801246,29112.5,28637.5,0.0,475.0,0.0,90357.95076973521,68117.29455181494,90469.98167606506,158587.27622787998,180827.93244580028,182695.03973664826,22240.656217920274,0.24613944902975415,521038191.3909921,0.5433526798560973,33998748.0,0.18989916619690028,0.64162101,142,0.017610301314248566,32744.732179122413,0.9309165425,0.28929553249999995,deduction,0.608861578002859,144,0.01824460109856996,10390.283574451936,0.03275943199714104,-2,-0.06342997843213939,22354.448604670477,14389.5,77.8,410.0,237473.75,63380.5,1333.2833468844422,1216.3670435122951,84.43446666666665,11.952858923060475,802.2923363831587,255.1168467727249,10.792529610172323,0.9123094849678038,0.06332822416478043,0.5336043209011583,0.20973673048232844
REL00080,Höganäs Energi,36146.81675433605,31101.68342100271,10687.54618091773,40052.0,36242.5,252.0,3557.5,0.0,68578.1433617432,49904.86941934885,81841.22960192044,131746.0990212693,150419.37296366366,158736.30303773144,18673.273942394357,0.2722919144062359,542278667.2224472,0.5207017065050061,24103590.0,0.14494839021292352,0.77575978,97,0.009559350257908772,15319.908938232187,0.9309165425,0.1551567625,deduction,0.858344436972036,74,0.01,3651.0095877398803,-0.08258465697203599,23,-0.04406497420912283,11668.899350492307,15460.0,79.03999999999999,357.0,229524.75,47525.25,1482.7809118079035,1397.8306665401167,84.9502452677869,16.401361212106547,848.7571656429336,474.3869922903145,10.426354882833065,0.9427088354110184,0.05729116458898166,0.5101262378188598,0.3393737193250367
REL00083,Jukkasjärvi,18618.830978143633,17006.01468495935,2302.512672264561,7148.75,6233.75,914.0,1.0,0.0,15437.2428455211,12533.574192517997,26457.277357223913,38990.851549741914,41894.520202745014,44185.4670040464,2903.668653003102,0.1880950297964355,61427882.616359465,0.38204708702365886,2410359.0,0.09061603901849251,0.69944514,124,0.014163216451622551,6347.347374159719,0.9309165425,0.23147140249999998,deduction,0.754855564152976,114,0.01498148479874017,2831.480315474274,-0.055410424152976034,10,-0.0818268347117618,3515.867058685445,2504.25,17.775,152.25,48806.75,11225.5,645.1862400739379,309.3158518044022,335.196178,0.0,99.2955530535749,176.64029875082733,3.8814373966081708,0.479421030071805,0.5195339844222138,0.13418234173639132,0.5710677216197989
REL00085,Jämtkraft,205566.90157609756,197703.2700203252,47390.62261736165,29104.0,27500.0,0.0,1604.0,0.0,389003.365004319,331373.8870420577,274197.89263768686,605571.7796797445,663201.2576420058,659536.3014723223,57629.4779622613,0.14814647673194667,1513911656.8383818,0.37854512746465957,80049291.0,0.11690341676803487,0.80539093,81,0.007754680934274116,51543.0886709615,0.9309165425,0.12552561250000005,deduction,0.676848494476548,139,0.01824460109856996,38195.38722809652,0.1285424355234519,-58,-1.0489920164295845,13347.701442864978,62737.75,369.85,2854.5,867106.5,228524.0,8565.827976900202,6566.124889405609,1994.5483703362927,136.62064121187998,2002.010813885828,4035.986662843536,7.324189812028365,0.7665487687953495,0.2328494543335528,0.21972301033536956,0.6146679709604015
REL00086,Jönköping Energi,90969.7344649729,90447.82945460704,24012.133245638666,77346.0,56283.75,7500.0,13562.25,0.0,233008.493411261,188993.5622380562,191805.9627002457,380799.5249383019,424814.4561115067,447648.08851668396,44014.93117320479,0.18889839820352922,1372264090.2755063,0.4762741999026877,64445388.0,0.10835086176152864,0.85270314,63,0.004852897310430704,21829.581967517646,0.9309165425,0.07821340249999997,deduction,0.949834177514687,45,0.01,9188.398939331933,-0.09713103751468699,18,-0.5147102689569296,12641.183028185713,56695.5,217.75,984.75,739901.25,307464.25,3978.319987974499,3759.718518974499,196.47361700000002,212.8999479196186,1829.3762004607017,1137.6423705941786,14.251116092063185,0.9450518134135064,0.0493860769354633,0.45443158209807083,0.3025871125332228
REL00087,Kalmar Energi,42030.066099647695,40982.25113482385,6997.197360565339,39496.0,39381.0,0.0,115.0,0.0,66589.37313193572,45293.76990703722,87475.4484953892,132769.2184024264,154064.8216273249,157818.31609277724,21295.6032248985,0.31980483106072827,630449923.7226909,0.6227595630641725,24737895.0,0.13832596679943177,0.93531107,36,-0.0002747711968222877,-433.5201407188798,0.9309165425,-0.004394527500000023,reward,0.974418374884368,40,0.01,4471.018695298077,-0.03910730488436798,-4,-1.0274771196822288,-4904.538836016956,24123.75,78.0,217.75,262576.25,111283.0,1102.0640645313842,1089.2904622141793,12.7736023172048,225.03159238681022,663.5733872211798,53.0854826061893,21.88960767018369,0.9884093831490309,0.011590616850968955,0.729158968138237,0.04873400112058586
REL00090,Karlskoga Elnät,46307.81609734417,46307.81609734417,9552.112297221249,38575.0,36250.0,1750.0,575.0,0.0,79083.6039143331,61056.41213756462,94434.92839456542,155491.34053213004,173518.53230889852,183469.31582269171,18027.19177676848,0.2279510655115862,631410005.5539266,0.5460873623686514,21946953.0,0.10617255423774892,0.80140118,82,0.00799823971328495,14792.154496563937,0.9309165425,0.12951536249999995,deduction,0.783653299628561,100,0.01325575909288279,6220.36313049627,0.01774788037143904,-18,-0.5257519379597841,8571.791366067668,15500.25,93.0,522.5,227344.0,164974.75,1702.8903162240838,1411.5706763798967,256.84602542514745,92.25162990118777,870.7009944910125,363.6180519876965,9.102318483065657,0.8289263629790632,0.15082945917190183,0.4999663381423628,0.25759819049247223
REL00091,Affärsverken Karlskrona,55730.907158197835,55730.90715819784,6889.455018548528,52600.0,50500.0,250.0,1850.0,0.0,77428.93834624006,49726.0052961738,115220.36217674636,164946.36747292016,192649.30052298642,197612.22503970333,27702.93305006626,0.35778526274229244,810494081.1472832,0.6158152646568271,4440135.0,0.03106186869502151,0.68931268,128,0.014769787591684791,29621.183210548308,0.9309165425,0.2416038625,deduction,0.702962759279618,131,0.01806915961955391,10253.714793066545,-0.013650079279618033,-3,-0.32993720278691185,19367.468417481763,19749.5,89.0,217.0,233857.5,116894.0,1434.3409974509998,1391.6948658867357,8.404948000000001,173.27830533670092,993.5529745843911,125.31418964399082,13.769040998686705,0.9702677873392369,0.005859797645703934,0.7247406334585721,0.09004429973530535
REL00092,Karlstads Elnät,55147.27908741193,55147.27908741193,9059.362768065472,38467.5,28772.5,0.0,9695.0,0.0,119270.2440331175,82756.5422286175,102674.1418554774,185430.6840840949,221944.3858885949,229790.34447103515,36513.7018045,0.30614259323860626,966373661.3391494,0.6007017232512147,40865733.93,0.15502882568990714,0.95325063,31,-0.0013988127483396395,-3209.843521684513,0.9309165425,-0.02233408749999999,reward,0.87188245937322,68,0.01,5797.185486924333,0.08136817062678003,-37,-1.139881274833964,-9007.029008608846,34300.25,113.25,375.75,366646.75,158677.5,1989.16632076752,1977.0170515525183,7.863543215001425,245.1871852826936,1179.0216455899097,188.62220259396724,17.243530438804758,0.9938922808574832,0.003953185378670234,0.6400361003181406,0.09540747382317487
REL00093,Tekniska verken Katrineholm,44245.28286498645,44245.28286498645,6713.150563369903,36480.5,33193.0,0.0,3287.5,0.0,73673.18493112596,68795.36908029886,87438.93342835637,156234.30250865524,161112.11835948232,167489.13163078376,4877.815850827101,0.06620883643604075,161109124.92896912,0.19646241420622979,1649193.0,0.007973984663078764,0.93414686,37,-0.000201956014861282,-338.1860699593809,0.9309165425,-0.003230317500000024,reward,0.983486350248184,35,0.01,4955.561622653285,-0.04933949024818396,2,-1.0201956014861282,-5293.747692612666,18000.0,82.6,904.0,228391.0,133973.5,2752.341372915198,2347.16477378321,394.78959913198815,90.34,101.979,1531.839,6.539886431651077,0.852788392050788,0.1434377301511254,0.06512717260953974,0.6526337720768318
REL00098,Kristinehamns Elnät,25069.830202371275,25069.83020237127,5476.755662560408,26022.0,25134.0,0.0,888.0,0.0,55886.67131760898,42549.4305205387,56568.58586493168,99118.01638547037,112455.25718254066,112166.14779878678,13337.240797070284,0.23864797245256467,350372365.727,0.48694462637936464,16491930.0,0.153311161438305,0.65879787,138,0.016589990395437404,18919.634811228556,0.9309165425,0.2721186725,deduction,0.708986390994588,125,0.0177121869145842,4519.7636427455345,-0.05018852099458804,13,-0.11221965191467974,14399.871168483021,10413.5,42.2825,302.75,145437.5,42680.5,1081.0,1036.382,32.768,40.107,495.212,363.546,9.633209990749306,0.9587252543940796,0.03031267345050879,0.4365091791867858,0.35078378435750524
REL00100,Kungälv Energi,56903.358513279134,56903.35851327913,12673.613693906687,29103.25,28521.25,0.0,582.0,0.0,102179.7121577923,76128.8906298232,98680.22220718581,174809.11283700902,200859.9343649781,212389.5039951173,26050.821527969092,0.25495101696645794,610762106.1825137,0.4645293801973453,45669960.0,0.14503493028194647,0.85796795,62,0.004528433991197067,9661.571306945476,0.9309165425,0.07294859249999996,deduction,0.822854264254599,84,0.010892347800675719,6265.99219110251,0.03511368574540108,-22,-0.6363913809478652,3395.5791158429656,23003.75,97.5,857.25,313306.5,64628.5,2687.6079358832003,2293.683127917904,375.285338,35.55950194236776,874.5112895834968,921.6123363920395,8.55919112786833,0.8534292138723557,0.1396354479347353,0.2969249237750778,0.4018045584302811
REL00103,Landskrona Energi,47597.0110946477,47597.0110946477,7174.255622045396,57000.0,52050.0,0.0,4950.0,0.0,55498.13213271486,38668.78409590818,111771.26671669309,150440.0508126013,167269.39884940797,175193.50304349913,16829.34803680668,0.30324170183893756,494057501.1893117,0.6073642454145138,15350181.0,0.08501166356627468,0.88834439,51,0.002650205521006699,4655.3090761066505,0.9309165425,0.042572152500000016,deduction,1.0,1,0.01,4807.536581585002,-0.11165561000000002,50,-0.7349794478993301,-152.2275054783513,19061.5,80.5,130.5,157567.0,214690.5,868.726,868.726,0.0,138.118,592.707,44.324,21.941901128779385,1.0,0.0,0.753839736495728,0.05102184117892178
REL00106,Lerum Energi,41899.609213346885,41899.60921334688,7049.938054482494,26087.25,24696.0,0.0,1391.25,0.0,78798.84661994684,51912.41113197793,75036.79726782937,126949.2083998073,153835.6438877762,163054.14814467906,26886.435487968905,0.34120341402513593,625668611.5823975,0.5519946405265003,31968972.0,0.16084340338379302,0.86614011,56,0.004024170871655963,6588.035615545237,0.9309165425,0.06477643249999998,deduction,0.803666585998041,91,0.012051234494812052,5501.960746147412,0.06247352400195905,-35,-0.8027063623156089,1086.0748693978258,17925.0,75.55,385.75,277455.75,9398.5,1455.689627600849,1390.5919682797871,38.469621,6.394540293500668,992.1759839925052,322.6714439937812,12.313751269590723,0.9552805363954192,0.026427076397736338,0.5986447026154679,0.23203890958246906
REL00111,Tekniska verken Linköping,122377.39387542006,122377.3938754201,23407.872710035634,78785.5,56198.5,0.0,22587.0,0.0,206620.1748288542,205936.3585240893,224570.76658545574,430507.1251095451,431190.9414143099,468358.07658500515,683.816304764885,0.003309533085679062,502725182.1689122,0.23563630702141797,8880270.0,0.017143807900268204,0.97214539,24,-0.002586823150839579,-12084.294767610721,0.9309165425,-0.0412288475,reward,1.0,1,0.01,13464.840907723243,-0.027854610000000002,23,-1.258682315083958,-25549.135675333964,76287.0,225.525,1406.0,747833.25,412477.0,5983.517,5447.282,528.173,319.32,248.88,3550.8019999999997,12.749525070288929,0.9103813025015222,0.08827132938704779,0.0896313106478756,0.651848389710685
REL00112,Ljungby Energi,15662.968510799457,15662.96851079946,3328.6978745027723,30950.0,29000.0,0.0,1950.0,0.0,29521.96464211315,20709.190962888144,49941.66638530223,70650.85734819037,79463.63102741538,80097.14201634808,8812.773679225007,0.29851582664161735,299781730.2160823,0.5662901187395231,11365476.99,0.1399701592031277,0.85110653,64,0.00495123220254845,3985.4797214474274,0.9309165425,0.07981001249999997,deduction,1.0,1,0.01,1582.0382910629846,-0.14889346999999997,63,-0.504876779745155,2403.441430384443,9178.75,40.5,111.0,97449.75,89280.5,597.048465241,585.499335241,11.54913,32.22602842,434.316391011,98.95691581,15.37354257546743,0.980656293965452,0.01934370603454808,0.6882063203235967,0.16901285766493296
REL00113,Ljusdal Elnät,17478.97594891599,17478.97594891599,2812.591418271285,7136.0,6825.25,0.0,310.75,0.0,31716.26409451912,25780.059525206343,27427.567367187276,53207.626892393615,59143.831461706395,59794.75379568037,5936.204569312777,0.1871659458888984,189367988.86163282,0.46861290595710486,8880270.0,0.14960724994906685,0.84227213,68,0.005494820076471285,3303.7176506232054,0.9309165425,0.08864441249999999,deduction,0.779659894278484,103,0.013495593771131189,2390.9416255705264,0.06261223572151597,-35,-0.8000773694659904,912.776025052679,7036.5,24.5675,255.75,87876.75,2546.0,889.8477375546626,688.4279925546626,200.758008,20.873125598895676,276.3150762460078,321.48879070975914,7.907532607023968,0.7736469549796131,0.22560939307627065,0.29418893428541065,0.46698971306607967
REL00118,Luleå Energi,87808.2588351626,82647.19988143632,19392.792130453097,26930.25,26705.25,0.0,225.0,0.0,168847.9197490116,132748.1512403021,128970.24201188941,261718.3932521915,297818.161760901,310783.6579339206,36099.7685087095,0.2138004931441912,1004439193.030204,0.51717908230173,58678286.94,0.17627935098284023,1.0,1,-0.00434596521942332,-13447.978127338143,0.9309165425,-0.0690834575,reward,0.898720042593544,62,0.01,8869.074061728188,0.10127995740645601,-61,-1.434596521942332,-22317.05218906633,41823.75,191.975,1299.0,541951.0,245691.75,4348.77353641942,2665.021827626703,1571.775940792718,121.51852561639366,1437.4622947727396,788.0410072375695,9.617366747139412,0.6128214783566216,0.3614297060147321,0.3161341185758817,0.29569776842666545
REL00121,LEVA i Lysekil,26621.028252317075,26621.02825231708,3255.614366345861,22582.875,20500.0,132.875,1950.0,0.0,35132.48182452414,29151.241653280864,52459.51761866294,81610.7592719438,87591.99944318709,89377.20442607888,5981.240171243277,0.1702481538627905,193476875.05900002,0.37116333343178237,8499687.0,0.0890733753754188,0.77506664,98,0.00960144988483913,8664.298720455856,0.9309165425,0.15584990249999997,deduction,0.875569596633511,66,0.01,2744.915005385569,-0.10050295663351094,32,-0.03985501151608697,5919.383715070287,10338.25,37.875,339.25,127025.75,21419.0,1099.947,1018.649,70.624,15.700000000000001,244.161,656.988,9.39886194516645,0.9260891661143674,0.06420672996062537,0.20780649122228856,0.6449601383793633
REL00123,Malung-Sälens Elnät,49753.19169409214,49752.67591463415,9561.153335313515,130000.0,43500.0,85500.0,1000.0,0.0,94293.65917257563,84356.4070532399,189313.82924994768,273670.23630318756,283607.4884225233,289048.12317188876,9937.252119335724,0.10538621797621228,248365825.67258728,0.27775697140372224,18267984.0,0.0798637914586527,0.50958376,145,0.018244601098569957,53706.627416466086,0.9309165425,0.42133278249999995,deduction,0.777251859500556,105,0.01364013251424878,6879.601727991916,-0.2676680995005559,40,0.4604468584321177,46827.02568847417,15876.5,111.0,751.75,251900.0,52605.25,2456.577687448706,1915.9125856992414,530.5609487494647,7.678381755985739,383.2139122071093,1204.2802917361464,6.462852805802628,0.779911254379675,0.2159756442713937,0.13913269422598087,0.6285674517329954
REL00126,Mellersta Skånes Kraft,10927.059118048779,10927.05911804878,2014.6986017405761,5050.0,4900.0,0.0,150.0,0.0,13675.36303417142,12386.252098584957,17991.757719789355,30378.00981837431,31667.120753960775,33534.9584832182,1289.1109355864628,0.09426520761206023,38608520.729,0.2855460007327887,2917803.0,0.09941153799555637,0.72553348,114,0.012596431312691392,4277.753929138234,0.9309165425,0.20538306250000005,deduction,0.677727570108204,138,0.01824460109856996,2030.3037652375897,0.047805909891796006,-24,-0.5648169785878568,2247.450163900644,2442.75,9.225000000000001,178.75,28784.0,687.5,391.941,277.24,104.493,0.0,61.563,203.677,6.232443148330999,0.7073513615569691,0.2666039021179208,0.13694612344645912,0.7346595007935363
REL00127,Mjölby Kraft,39898.07431369919,39898.07431369919,5964.984384373396,15832.75,10194.5,0.0,5638.25,0.0,64275.93059276438,53647.36616442313,61695.808698072586,115343.17486249571,125971.73929083697,127899.58376368866,10628.564428341248,0.16535839046315912,336915864.61489856,0.3576079703731392,15096459.0,0.08145826780407571,0.75497977,104,0.010819195914448576,13988.231038068248,0.9309165425,0.17593677249999995,deduction,0.687619208706549,134,0.01824460109856996,7501.989297132275,0.06736056129345103,-30,-0.7425405184121384,6486.241740935973,12561.75,50.0,465.0,172793.0,50806.75,1745.953,1655.2849999999999,90.66799999999999,45.216,474.32699999999994,956.278,7.194781302818575,0.9480696215762967,0.051930378423703266,0.2627599154232074,0.5777119952153256
REL00128,Mölndal Energi,43534.71021700543,43371.42735792683,7487.686768370848,36312.5,35550.0,0.0,762.5,0.0,61944.5293105305,44206.2277000309,87171.61412629767,131377.84182632857,149116.14343682816,154182.1072638502,17738.301610499606,0.2863578399567258,532568863.1122634,0.615511629157341,24737895.0,0.08964205469071272,0.96747844,25,-0.0022929932717358215,-3527.288020914022,0.9309165425,-0.03656189750000005,reward,1.0,1,0.01,4643.802321478235,-0.03252155999999995,24,-1.2292993271735821,-8171.090342392257,22873.25,85.5,207.5,271609.25,145173.75,1005.3916249873562,998.2938735595039,2.2369514276618574,74.20571145297154,745.8336073842364,34.37131220151778,22.750587364687522,0.9929403117636458,0.00222495530305416,0.720588911456151,0.03443005422738283
REL00130,Nacka Energi,92599.58063116531,92599.58063116531,11469.616669191986,47241.5,41909.5,5000.0,332.0,0.0,122854.9741160896,84461.78779356417,151310.6973003573,235772.48509392148,274165.6714164469,301528.186179591,38393.18632252542,0.3125081959339023,910521107.576346,0.5966705749164505,38565744.0,0.11954933031765878,0.75434367,105,0.010857687000427774,33096.39032327558,0.9309165425,0.17657287249999998,deduction,0.701152370725306,132,0.01817637358629254,18501.869617369266,0.053191299274694015,-27,-0.7318686585864768,14594.52070590631,28778.5,137.75,323.25,432432.0,68058.0,2102.9541981778557,2012.4982884030692,75.885341,165.84574410150788,1209.077528147873,88.2750161536882,13.684796380698959,0.9569862672933325,0.036085113534927334,0.5801370150945139,0.043863399369017606
REL00133,Norrtälje Energi,53462.486447140924,53462.48644714092,8326.265700147766,38413.0,34400.0,13.0,4000.0,0.0,62607.70477535234,50253.76353838084,100201.75214728867,150455.5156856695,162809.45692264102,164566.13325105232,12353.9412369715,0.19732301769086816,335680618.5030542,0.4462848270094852,15984486.0,0.10866751544039313,0.71812791,117,0.01304192621415945,21744.337302252556,0.9309165425,0.21278863250000002,deduction,0.8374634790231,80,0.010007308523747321,5403.965059754195,-0.11933556902310005,37,0.30346176904121286,16340.37224249836,17022.75,64.5,499.0,259558.0,10925.0,1386.73409618903,1272.4898534149154,103.14211942290939,55.2736987820399,452.46096710715426,613.2673449517387,12.275424716808562,0.9176163309980794,0.07437771935251368,0.32433028905970385,0.4819428173088726
REL00135,Nossebroortens Energi,13176.181739701899,13220.81144162602,1484.276749889459,15150.0,14333.0,0.0,817.0,0.0,12379.48339545575,10612.268901034655,29855.08819151548,40467.35709255013,42234.57158697123,42094.28835550118,1767.2144944210959,0.14275349285332886,51710792.854,0.26215119723506547,0.0,0.0,0.65021758,140,0.017100046160582583,7322.287322273286,0.9309165425,0.28069896250000004,deduction,0.944397206886845,48,0.01,1330.860368380408,-0.29417962688684507,92,0.7100046160582583,5991.426953892878,2657.75,13.8,191.25,41402.25,18241.25,497.63,432.011,65.619,0.992,76.216,343.803,5.340815465305548,0.86813696923417,0.13186303076583003,0.1355269581905896,0.7958200138422401
REL00137,Nybro Elnät,24332.11593776423,24332.11593776423,3225.4767415358347,23830.25,21737.25,0.0,2093.0,0.0,31718.16464135904,23813.697967225264,51387.84267930006,75201.54064652533,83106.0073206591,85000.79693527066,7904.466674133775,0.2492094597373617,293133011.5125523,0.5432505701597651,12812961.0,0.15534168242355584,0.76862783,101,0.009992275985329702,8578.808624977375,0.9309165425,0.1622887125,deduction,0.868784556079555,70,0.01,2457.665613615035,-0.10015672607955495,31,-0.0007724014670298582,6121.14301136234,8684.75,37.325,217.0,87093.25,80190.75,785.66,674.154,96.313,28.204,427.237,193.41299999999998,11.054081918387089,0.8580734668940764,0.12258865157956368,0.5100147716117275,0.2868973557970434
