REId,name_short,v_empty,v_full,phi_losses,phi_grid_subscription,phi_grid_connection,phi_feed_in,phi_capacity_reserve,phi_capex_adj,phi_cable,sum_phi
REL00938,Hedemora Elnät,1.7166935343711165,1.5463197127431938,-0.08255473288940038,-0.09074657191573134,-0.009451012485210434,0.0066027815411138285,-0.0038992165971502278,-0.021247218397085613,0.030922149115541447,-0.17037382162792272
REL00944,Linde Energi,-0.38620463357431634,-0.434596521942332,-0.05082289835540391,-0.18135176817169207,-0.0062052247176139635,0.025190976028958385,-0.003949944229597918,0.08010502933189063,0.08864194174544321,-0.04839188836801561
REL00945,Gotlands Elnät,1.199708172046976,0.5780531776828246,0.12642233647601392,-0.8722455883676148,-0.006539036488842062,0.29458230777462546,-0.0037620870808828867,0.10817548076249878,-0.2682884074399497,-0.6216549943641512
REL00958,Vimmerby Energi,0.931980407901789,1.1707724454015134,-0.2725500765989619,0.2476006960752638,-0.007107639294976485,0.10692911402846635,-0.005602119276911787,0.09713892526227229,0.07238313730457213,0.23879203749972439
REL00959,Åsele Elnät,-0.01692950176025443,0.5439587811441271,0.11402479028218226,0.34223859216975383,-0.011151254298207314,-0.02724384354775106,-0.003913926404534058,0.08795827429818898,0.058975650404748926,0.5608882829043815
REL00965,Sörbylunds Elnät,,,,,,,,,,
REL01010,Sandviken Energi,0.9608738159975427,0.6055467862471575,0.02472579017671045,-0.4569982070054264,-0.013839597838561339,-0.02800079488422219,-0.0044182814342269274,0.04334097906461465,0.07986308217072675,-0.355327029750385
REL01012,Brittedals Elnät,1.2482257573577238,1.670891522186757,-0.008114148859592722,0.4522063168832208,-0.0060592381451841605,-0.004121403495085489,-0.004015149714922964,0.09622933454432464,-0.10345994638372687,0.42266576482903334
REL03009,Dala Energi,1.0964548569885268,0.8701761344082293,0.012863692151020635,0.001667696562053289,-0.014695390893563885,0.014058554923019195,-0.0037876979796406082,-0.16596517006614056,-0.07042040727704565,-0.2262787225802976
REL03015,Falu Elnät,1.2747077518332262,0.8594692674706028,0.10803617603043246,-0.47218680943867647,-0.02129783971777597,0.14552398365764038,-0.003761502467399231,-0.14323866968109997,-0.02831382274574447,-0.41523848436262323
REL03016,Vaggeryds Elverk,-0.38620463357431634,-0.434596521942332,-0.0644203719899372,-0.13788476572116154,-0.006204775939537252,0.013774842451329013,-0.003951223340756048,0.06158330348979614,0.08871110268225127,-0.04839188836801564
REL03019,Trelleborgs Elnät,1.4417693459943148,1.53647924317315,-0.03118089110936299,-0.1411043408824191,-0.013886158705656862,0.020153264795905984,-0.004908963661518599,0.2021196817329225,0.06351730500896423,0.09470989717883517
REL03028,E.ON,0.0056412570003328,0.4986573384783366,0.007914282166415253,0.36499707813484017,0.008133393206134907,0.16171425878509713,0.029213063057292928,-0.09528598459620043,0.016329990724423777,0.4930160814780037
REL03030,Vattenfall,0.44982276460898696,0.7153615841431593,0.10200409431485119,-0.036286507901537576,0.02173826035296377,0.21242640342532318,-0.004360720479126541,-0.11159379623502949,0.08161108605672772,0.2655388195341722
REL03035,Ellevio,0.12263620529529007,0.43476572022531634,0.08426546333768196,-0.08719158341509232,-0.012419606860378051,0.116343359511768,-0.0046759218915496765,0.17333964844721497,0.04246815580038144,0.31212951493002633
REL03038,Lidköping Elnät,0.0906588743727621,-0.434596521942332,0.00010471242850042944,-0.5305116825583633,-0.007633336830889199,0.06178180716186787,-0.0038913869569401865,0.06310084243129466,-0.10820635199056448,-0.5252553963150942
REL03041,Hjo Elnät,0.7050008639523098,0.977334080767478,-0.06425781333668001,0.6709908349522363,-0.03092820392608016,-0.04444844338900688,-0.004776666402864039,-0.24462510203976603,-0.009621389042671073,0.2723332168151681
REL03042,Skara Elnät,-0.38620463357431634,0.106913436142686,-0.08598490768498268,0.4478271429641839,-0.013482844607450965,-0.015255304501628781,-0.004407028743972467,0.07599887828675145,0.08842213400410184,0.49311806971700234
REL03043,Karlsborgs Elnät,0.9851979612157002,1.1871114123428228,-0.1714902146261157,0.6093310798310694,-0.016830054628626547,-0.029891353071591478,-0.003940558436365193,-0.005551697023180432,-0.17971375091806738,0.2019134511271227
REL03044,Ulricehamn Energi,0.9908897030721731,0.8588233100777609,-0.08667626787678377,0.08663940615063952,-0.009861621433949487,-0.03222070386420613,-0.0047780331856251915,0.07220414063435568,-0.15737331341884275,-0.13206639299441214
REL03047,Karlshamn Elnät,-0.13439394897059032,0.8197130685899667,-0.06406187456315046,0.9266988532653894,-0.020041716657671224,-0.04142199694772361,-0.004360967433748559,0.07393827999294297,0.08335643990451877,0.9541070175605573
REL03049,Alingsås Energi,1.1315445464363583,0.9693812640779953,-0.0161960067688786,-0.244692602393154,-0.024089062943108967,-0.05659144145023516,-0.004507612860764991,0.1107894142475796,0.07312402981019911,-0.16216328235836303
REL03050,Näckåns Elnät (Viggafors),-0.38620463357431634,0.02724912587865891,-0.18843795244113973,0.285175714097382,-0.006357834397155691,-0.049187956795616126,-0.004447086460178374,0.2882172128984467,0.0884916625512366,0.4134537594529754
