REId,name_short,v_full,d_losses,d_grid_subscription,d_grid_connection,d_feed_in,d_capacity_reserve,d_capex_adj,d_cable
REL00092,Karlstads Elnät,-0.13988127483396395,0.016123015093327808,-0.7125391010905591,-0.022472069060119892,0.24671649212019142,-0.00017146810948887037,-0.1938397426280436,0.01641208587183085
REL00093,Tekniska verken Katrineholm,-0.0201956014861282,-0.11915362981006483,-0.2480081277917212,-0.0015501686018049021,-0.012981461491434754,0.0,0.40506146350925976,0.02529882586757015
REL00098,Kristinehamns Elnät,1.6589990395437404,-0.04436723466416659,0.03084464035008061,-0.014177276238314107,-0.014660648264608334,0.0,0.03112405165495158,-0.06312794102432129
REL00100,Kungälv Energi,0.4528433991197067,0.13032513641770826,-0.397158996275393,-0.010956365431225024,-0.013624445932847173,0.0,-0.09202305484070639,0.024942927635307477
REL00103,Landskrona Energi,0.2650205521006699,-0.08865455688853441,0.47838136136379994,-0.010926797350085948,-0.05624057697075635,0.0,0.08001990788801816,0.025083434672712457
REL00106,Lerum Energi,0.4024170871655963,-0.009449547727768959,-0.4781746627877892,-0.020334287370582516,-0.011804125726411208,-0.0029257199459342687,-0.06019365192355686,0.024980547385955454
REL00111,Tekniska verken Linköping,-0.2586823150839579,0.12316363954607557,-0.9870041331534574,-0.034005849640939,0.15426868752662637,0.0,0.24043881349595786,-0.0669180261685609
REL00112,Ljungby Energi,0.495123220254845,-0.11910972913231621,0.8552331798272306,-0.010975172860372417,-0.03742948563856263,-0.0017704001144203119,-0.022594750581972356,-0.06405849213726444
REL00113,Ljusdal Elnät,0.5494820076471285,-0.014663562284833453,-0.41123744132220974,-0.004640337025962893,0.0013776317524083481,0.0,0.1061342464374837,-9.4988040100219e-06
REL00118,Luleå Energi,-0.434596521942332,-0.030865442424177214,-0.9275129075166255,-0.0015696045217672427,-0.021645519331747742,0.0,0.06452460663758375,0.02561619394555459
REL00121,LEVA i Lysekil,0.960144988483913,-0.07065595819690795,0.13293089525243662,0.0023063066540318644,0.069176359199985,0.0,0.24584722424834116,0.024568633672861218
REL00123,Malung-Sälens Elnät,1.8244601098569957,0.0,0.0,0.6559315499400364,0.0,0.0,0.0,0.0
REL00126,Mellersta Skånes Kraft,1.2596431312691392,0.11037806332692135,-0.5170799620508371,-0.0014921315319105233,-0.07194670508543499,0.0,0.11869903539722948,0.024351171327041676
REL00127,Mjölby Kraft,1.0819195914448576,-0.08521166853496798,-0.6750484840421178,-0.00856276000180678,0.18893325030147068,0.0,0.10550982885917382,-0.212699683884221
REL00128,Mölndal Energi,-0.22929932717358215,0.06630833431867655,-0.10855594368194277,-0.029089337444609953,-0.02424669329292861,-0.000578465136213957,0.0853886429982964,0.025458307879677733
REL00130,Nacka Energi,1.0857687000427774,-0.11024734132665248,-0.6403073109535029,0.09388099021463425,-0.05261866961856487,-0.0028473675842022317,0.13043846613836063,-0.03249219267251746
REL00133,Norrtälje Energi,1.304192621415945,0.07140736668085346,-0.0971076141111471,-0.020548026862443614,0.06072285192055826,-0.0010180671227821847,0.3791781974831654,0.024319044042275806
REL00135,Nossebroortens Energi,1.7100046160582583,-0.07088824480196987,0.6209184019697833,-0.0014723987235454317,0.017746815661712212,0.0,0.16165316785736739,0.024028975476730885
REL00137,Nybro Elnät,0.9992275985329702,-0.17546879411007854,0.07286833708461948,-0.004418620206037005,0.03712400350273093,-0.004818260539707353,-0.007435844296854732,0.02431239652425088
REL00139,Näckåns Elnät,0.8952010292712531,-0.29891977548268667,-0.13542232497980589,-0.004883753057205453,-0.19624552857073763,-0.011909434647661143,0.30900045049624403,0.024616130205745712
REL00141,Nässjö Affärsverk,0.4434596259398571,-0.02496853750137973,0.7576884343505563,-0.017807260146063264,-0.07645963903428754,-0.0002969061468460765,0.11798597925862797,0.020721627915043506
REL00143,Olofströms Kraft,0.2045763244173937,-0.0512984984992082,0.19813694642791813,-0.0015397606134781583,-0.12044715096792835,0.0,0.003452804687409383,0.016439314295269014
REL00144,Olseröds El,1.4913662847380715,-0.1304385972973332,0.24628102535544372,-0.0014819347285088824,-0.004073688546779586,0.0,0.18911482394803336,-0.21990558437778862
REL00146,Oskarshamn Energi,0.2446168648473801,-0.23737827488561347,0.6047268244197657,-0.008089766955943212,-0.04403414047602361,-0.004540536897024161,-0.11236779231804661,-0.016382778211543325
REL00147,Oxelö Energi,-0.434596521942332,-0.030865442424177214,-0.07448656236994644,-0.0015696045217672427,-0.021645519331747742,0.0,0.06452460663758375,0.02561619394555459
REL00148,Partille Energi,0.2227680876954352,-0.11165157461183739,-0.6206911771256429,-0.03407875602325916,-0.060000791773129336,-0.0032551003809500045,0.10322271876839206,0.02511518839505289
