subset_mask,players,REId,peer_REId,is_self,lambda_weight
96,capex_adj+cable,REL00178,REL03042,False,1.4874502565721226
96,capex_adj+cable,REL00182,REL00033,False,0.0026770166675344287
96,capex_adj+cable,REL00182,REL00158,False,0.3867132698334783
96,capex_adj+cable,REL00182,REL00824,False,0.0164184519886775
96,capex_adj+cable,REL00182,REL03042,False,0.1518689126593775
96,capex_adj+cable,REL00183,REL00003,False,1.4179457924907144
96,capex_adj+cable,REL00183,REL00030,False,1.0854899240748488
96,capex_adj+cable,REL00183,REL00147,False,0.021591890786562075
96,capex_adj+cable,REL00183,REL00158,False,0.47811037055372607
96,capex_adj+cable,REL00184,REL00003,False,5.192838117418718
96,capex_adj+cable,REL00184,REL00030,False,0.25837593974308
96,capex_adj+cable,REL00184,REL00147,False,0.3651383493978138
96,capex_adj+cable,REL00184,REL00158,False,2.3067948337859185
96,capex_adj+cable,REL00184,REL00824,False,0.10025389321178999
96,capex_adj+cable,REL00185,REL00016,False,0.04349993051402338
96,capex_adj+cable,REL00185,REL00030,False,0.41114619506621053
96,capex_adj+cable,REL00185,REL00033,False,0.0025126615938585507
96,capex_adj+cable,REL00185,REL00147,False,0.12922833456739527
96,capex_adj+cable,REL00185,REL00158,False,0.38954922664241126
96,capex_adj+cable,REL00186,REL00186,True,1.0
96,capex_adj+cable,REL00187,REL00147,False,0.02183246983371781
96,capex_adj+cable,REL00187,REL00158,False,0.6476439058675324
96,capex_adj+cable,REL00187,REL00186,False,0.03308946110109003
96,capex_adj+cable,REL00187,REL00193,False,0.11542222391512036
96,capex_adj+cable,REL00187,REL00824,False,0.01625316970156802
96,capex_adj+cable,REL00191,REL00191,True,1.0
96,capex_adj+cable,REL00193,REL00193,True,1.0
96,capex_adj+cable,REL00195,REL00003,False,3.5638861416279095
96,capex_adj+cable,REL00195,REL00030,False,3.0848050443840562
96,capex_adj+cable,REL00195,REL00147,False,0.3184707476415574
96,capex_adj+cable,REL00195,REL00158,False,0.8866431357425393
96,capex_adj+cable,REL00201,REL00003,False,1.8757900546199084
96,capex_adj+cable,REL00201,REL00193,False,0.03903563340096184
96,capex_adj+cable,REL00201,REL00824,False,0.03179082192865117
96,capex_adj+cable,REL00203,REL00003,False,3.115751576197931
96,capex_adj+cable,REL00203,REL00015,False,0.0157583096214047
96,capex_adj+cable,REL00203,REL00158,False,0.4113690575174704
96,capex_adj+cable,REL00203,REL00824,False,0.009120108995950008
96,capex_adj+cable,REL00203,REL03042,False,0.16179646292678526
96,capex_adj+cable,REL00204,REL00016,False,0.3615163614727563
96,capex_adj+cable,REL00204,REL00030,False,0.7997107253077219
96,capex_adj+cable,REL00204,REL00033,False,0.07702051733825788
96,capex_adj+cable,REL00204,REL00147,False,0.790176660151427
96,capex_adj+cable,REL00204,REL00158,False,1.2712144533269285
96,capex_adj+cable,REL00205,REL00003,False,4.9435135612099534
96,capex_adj+cable,REL00205,REL00030,False,0.041851369423190135
96,capex_adj+cable,REL00205,REL00147,False,0.17614182409219084
96,capex_adj+cable,REL00205,REL00824,False,0.12947181450577994
96,capex_adj+cable,REL00235,REL00015,False,0.11913492505330692
96,capex_adj+cable,REL00235,REL00038,False,0.013287466637183663
96,capex_adj+cable,REL00235,REL00824,False,0.0040136861990203
96,capex_adj+cable,REL00235,REL03042,False,1.1155208571536992
96,capex_adj+cable,REL00239,REL00003,False,1.7955205285752287
96,capex_adj+cable,REL00239,REL00030,False,1.0297903799337704
96,capex_adj+cable,REL00239,REL00033,False,0.0011671284343298405
96,capex_adj+cable,REL00239,REL00158,False,0.854471972448104
96,capex_adj+cable,REL00239,REL00824,False,0.015034575061102212
96,capex_adj+cable,REL00239,REL03042,False,0.1975002426537457
96,capex_adj+cable,REL00242,REL00003,False,0.5639128770005077
96,capex_adj+cable,REL00242,REL00030,False,0.24828019470801452
96,capex_adj+cable,REL00242,REL00147,False,0.3205113765549156
96,capex_adj+cable,REL00242,REL00158,False,0.06190172470726375
96,capex_adj+cable,REL00242,REL00824,False,0.020184638160308004
96,capex_adj+cable,REL00243,REL00030,False,0.1993827967551664
96,capex_adj+cable,REL00243,REL00033,False,0.4157684141974865
96,capex_adj+cable,REL00243,REL00147,False,2.450680241369308
96,capex_adj+cable,REL00244,REL00016,False,0.02144656874724112
96,capex_adj+cable,REL00244,REL00030,False,0.5983411686308874
96,capex_adj+cable,REL00244,REL00033,False,0.10734623953187344
96,capex_adj+cable,REL00244,REL00147,False,0.3952847435824398
96,capex_adj+cable,REL00244,REL00158,False,0.6814680866093541
96,capex_adj+cable,REL00246,REL00003,False,0.8061478619051052
96,capex_adj+cable,REL00246,REL00147,False,0.21581957462301699
96,capex_adj+cable,REL00246,REL00158,False,0.23530131335992813
96,capex_adj+cable,REL00246,REL00824,False,0.009881443733635933
96,capex_adj+cable,REL00249,REL00003,False,1.3337593262929686
96,capex_adj+cable,REL00249,REL00030,False,0.13144461504066537
96,capex_adj+cable,REL00249,REL00191,False,0.009699961538319434
96,capex_adj+cable,REL00255,REL00255,True,1.0
96,capex_adj+cable,REL00267,REL00033,False,0.052616487383291506
96,capex_adj+cable,REL00267,REL00146,False,1.4963499439324683
96,capex_adj+cable,REL00267,REL00147,False,1.6897094642957835
96,capex_adj+cable,REL00267,REL00186,False,1.411410631993031
96,capex_adj+cable,REL00332,REL00030,False,0.1729916865461215
96,capex_adj+cable,REL00332,REL00186,False,0.016371096061127664
96,capex_adj+cable,REL00332,REL00824,False,0.06799812381073879
96,capex_adj+cable,REL00332,REL03042,False,0.06567410305314554
96,capex_adj+cable,REL00364,REL00015,False,0.0032044290987393257
96,capex_adj+cable,REL00364,REL00033,False,0.07838316544527253
96,capex_adj+cable,REL00364,REL00158,False,0.7717396908309772
96,capex_adj+cable,REL00364,REL00824,False,0.01336160801441063
96,capex_adj+cable,REL00364,REL03042,False,0.0953425240179595
96,capex_adj+cable,REL00570,REL00570,True,1.0
96,capex_adj+cable,REL00576,REL00033,False,0.04324008112059775
96,capex_adj+cable,REL00576,REL00193,False,11.021049491103954
96,capex_adj+cable,REL00576,REL00824,False,0.19058957371831434
96,capex_adj+cable,REL00576,REL00899,False,0.9408706053760477
96,capex_adj+cable,REL00584,REL00038,False,1.2948615531148386
96,capex_adj+cable,REL00584,REL00146,False,0.17139484832081084
96,capex_adj+cable,REL00584,REL00585,False,0.5835596806821275
96,capex_adj+cable,REL00584,REL00824,False,0.0999834062370199
96,capex_adj+cable,REL00584,REL03042,False,4.104163372429059
96,capex_adj+cable,REL00585,REL00585,True,1.0
96,capex_adj+cable,REL00590,REL00033,False,0.027161152931751194
96,capex_adj+cable,REL00590,REL00158,False,0.09620234175103794
96,capex_adj+cable,REL00590,REL00193,False,0.09177616501542925
96,capex_adj+cable,REL00590,REL00824,False,0.0009481095693631402
96,capex_adj+cable,REL00594,REL00003,False,2.828961376728567
96,capex_adj+cable,REL00594,REL00030,False,1.3571568127865588
96,capex_adj+cable,REL00594,REL00147,False,0.352297555282065
96,capex_adj+cable,REL00594,REL00158,False,0.361138991291338
96,capex_adj+cable,REL00594,REL00824,False,0.01989078210248582
96,capex_adj+cable,REL00824,REL00824,True,1.0
96,capex_adj+cable,REL00885,REL00030,False,2.8249437348812223
96,capex_adj+cable,REL00885,REL00033,False,0.022246586466110958
96,capex_adj+cable,REL00885,REL00147,False,1.2823536852139206
96,capex_adj+cable,REL00885,REL00158,False,4.991866949462338
96,capex_adj+cable,REL00885,REL00186,False,0.045678288265480316
96,capex_adj+cable,REL00886,REL00033,False,0.7448400872631391
96,capex_adj+cable,REL00886,REL00146,False,1.7205620069598109
96,capex_adj+cable,REL00886,REL00147,False,2.3538829610270056
96,capex_adj+cable,REL00886,REL00186,False,0.14152910901859805
96,capex_adj+cable,REL00886,REL00824,False,0.36422214727361885
96,capex_adj+cable,REL00899,REL00899,True,1.0
96,capex_adj+cable,REL00904,REL00030,False,6.0062489337445095
96,capex_adj+cable,REL00904,REL00033,False,0.9882667464178919
96,capex_adj+cable,REL00904,REL00146,False,0.4091039905528188
96,capex_adj+cable,REL00904,REL03042,False,2.2421541398990867
96,capex_adj+cable,REL00936,REL00038,False,0.00783090223575486
96,capex_adj+cable,REL00936,REL00146,False,0.24171384328539497
96,capex_adj+cable,REL00936,REL00585,False,0.00948824445735685
96,capex_adj+cable,REL00936,REL00824,False,0.005634122870093446
96,capex_adj+cable,REL00936,REL03042,False,0.7143817237313465
96,capex_adj+cable,REL00937,REL00030,False,1.0478951333366733
96,capex_adj+cable,REL00937,REL00147,False,0.11450061071708767
96,capex_adj+cable,REL00937,REL00186,False,0.003938468569050713
96,capex_adj+cable,REL00937,REL00824,False,0.04082053122280403
96,capex_adj+cable,REL00938,REL00003,False,2.78701559792596
96,capex_adj+cable,REL00938,REL00030,False,0.6788329471919872
96,capex_adj+cable,REL00938,REL00824,False,0.054787756133412725
96,capex_adj+cable,REL00938,REL03042,False,0.06215798818495866
96,capex_adj+cable,REL00944,REL00944,True,1.0
96,capex_adj+cable,REL00945,REL00146,False,1.4678510174577821
96,capex_adj+cable,REL00945,REL00193,False,12.537400127600694
96,capex_adj+cable,REL00945,REL00255,False,4.363530436052202
96,capex_adj+cable,REL00945,REL00585,False,0.0735373031779817
96,capex_adj+cable,REL00958,REL00038,False,0.05522608343506546
96,capex_adj+cable,REL00958,REL00112,False,0.10630598665495374
96,capex_adj+cable,REL00958,REL00585,False,0.06243515336858552
96,capex_adj+cable,REL00958,REL03042,False,0.37931244953351284
96,capex_adj+cable,REL00959,REL00003,False,1.6701549458971965
96,capex_adj+cable,REL00959,REL00030,False,0.11525366241493895
96,capex_adj+cable,REL00959,REL00147,False,0.0089903617458844
96,capex_adj+cable,REL00959,REL00158,False,0.08850111230077866
96,capex_adj+cable,REL00959,REL00824,False,0.00297145716927675
96,capex_adj+cable,REL01010,REL00003,False,5.284492923048917
96,capex_adj+cable,REL01010,REL00030,False,2.056888995919009
96,capex_adj+cable,REL01010,REL00824,False,0.015437220649843682
96,capex_adj+cable,REL01010,REL03042,False,0.7131449636688725
96,capex_adj+cable,REL01012,REL00146,False,0.04042351602323944
96,capex_adj+cable,REL01012,REL00193,False,0.3429257469628854
96,capex_adj+cable,REL01012,REL00255,False,0.31011810572264475
96,capex_adj+cable,REL01012,REL00824,False,0.045789066947230825
96,capex_adj+cable,REL03009,REL00147,False,1.1038486108396817
96,capex_adj+cable,REL03009,REL00158,False,0.47645496117772784
96,capex_adj+cable,REL03009,REL00186,False,0.14928269913573738
96,capex_adj+cable,REL03009,REL00193,False,1.4586050764569016
96,capex_adj+cable,REL03009,REL00824,False,0.23173872019554959
96,capex_adj+cable,REL03015,REL00147,False,1.1824019682883806
96,capex_adj+cable,REL03015,REL00158,False,1.1533106897426981
96,capex_adj+cable,REL03015,REL00186,False,0.23345879701667918
96,capex_adj+cable,REL03015,REL00193,False,0.4959772751582018
96,capex_adj+cable,REL03015,REL00824,False,0.12287116115440674
96,capex_adj+cable,REL03019,REL00016,False,0.33910429339191867
96,capex_adj+cable,REL03019,REL00033,False,0.1908801936783703
96,capex_adj+cable,REL03019,REL00147,False,0.544894967572401
96,capex_adj+cable,REL03019,REL00158,False,0.17606704810443116
96,capex_adj+cable,REL03028,REL00003,False,275.01526688707173
96,capex_adj+cable,REL03028,REL00030,False,26.02312053174809
96,capex_adj+cable,REL03028,REL00033,False,4.24629142265476
96,capex_adj+cable,REL03028,REL00147,False,21.346463238544526
96,capex_adj+cable,REL03028,REL00824,False,6.988951191562258
96,capex_adj+cable,REL03030,REL00003,False,804.460209035067
96,capex_adj+cable,REL03030,REL00030,False,52.34216998636132
96,capex_adj+cable,REL03030,REL00033,False,4.284728740886534
96,capex_adj+cable,REL03030,REL03042,False,16.66727488291301
96,capex_adj+cable,REL03035,REL00003,False,56.538965924309785
96,capex_adj+cable,REL03035,REL00030,False,93.80042656716509
96,capex_adj+cable,REL03035,REL00147,False,16.114339429655438
96,capex_adj+cable,REL03035,REL00158,False,17.39099972272871
96,capex_adj+cable,REL03035,REL00824,False,2.6052214013865598
96,capex_adj+cable,REL03038,REL00146,False,1.2299619901301602
96,capex_adj+cable,REL03038,REL00193,False,1.9536976376169937
96,capex_adj+cable,REL03038,REL00255,False,0.4503654922830979
96,capex_adj+cable,REL03038,REL00824,False,0.0753341795912866
96,capex_adj+cable,REL03041,REL00033,False,0.02381419681458059
96,capex_adj+cable,REL03041,REL00147,False,0.12422972666131475
96,capex_adj+cable,REL03041,REL00158,False,0.1958455612342578
96,capex_adj+cable,REL03041,REL00186,False,0.015034838082880211
96,capex_adj+cable,REL03041,REL00193,False,0.2069250904078619
96,capex_adj+cable,REL03042,REL03042,True,1.0
96,capex_adj+cable,REL03043,REL00147,False,0.09078195699830859
96,capex_adj+cable,REL03043,REL00158,False,0.2909540765365285
96,capex_adj+cable,REL03043,REL00186,False,0.021789476236606372
96,capex_adj+cable,REL03043,REL00193,False,0.6786301016559333
96,capex_adj+cable,REL03043,REL00824,False,0.008103871692521438
96,capex_adj+cable,REL03044,REL00038,False,0.24153512977628555
96,capex_adj+cable,REL03044,REL00146,False,0.03929068349809119
96,capex_adj+cable,REL03044,REL00585,False,0.00706853896510469
96,capex_adj+cable,REL03044,REL00824,False,0.05508004566393714
96,capex_adj+cable,REL03044,REL03042,False,0.157473688773677
96,capex_adj+cable,REL03047,REL00030,False,0.1399217342738842
96,capex_adj+cable,REL03047,REL00033,False,0.11477524991433749
96,capex_adj+cable,REL03047,REL00147,False,0.34581991956085334
96,capex_adj+cable,REL03049,REL00016,False,0.14065230380113486
96,capex_adj+cable,REL03049,REL00030,False,1.307835413307473
96,capex_adj+cable,REL03049,REL00147,False,0.1804017580243049
96,capex_adj+cable,REL03049,REL00158,False,0.9164974983494528
96,capex_adj+cable,REL03050,REL00003,False,0.3005572781197162
96,capex_adj+cable,REL03050,REL00030,False,0.026023063832704137
96,capex_adj+cable,REL03050,REL00033,False,0.0003512352225044783
7,losses+grid_subscription+grid_connection,REL00001,REL00016,False,0.0917945387317878
7,losses+grid_subscription+grid_connection,REL00001,REL00111,False,0.06286615069136284
7,losses+grid_subscription+grid_connection,REL00001,REL00149,False,0.22427271195734388
7,losses+grid_subscription+grid_connection,REL00001,REL00186,False,0.03896947977611713
7,losses+grid_subscription+grid_connection,REL00003,REL00003,True,1.0
7,losses+grid_subscription+grid_connection,REL00004,REL00015,False,0.06547031807164626
7,losses+grid_subscription+grid_connection,REL00004,REL00033,False,0.02007829134380792
7,losses+grid_subscription+grid_connection,REL00004,REL00186,False,0.02724292136641904
7,losses+grid_subscription+grid_connection,REL00004,REL00570,False,0.06084666804756872
7,losses+grid_subscription+grid_connection,REL00004,REL00899,False,0.0008845811323580364
7,losses+grid_subscription+grid_connection,REL00005,REL00033,False,0.00025142726426484024
7,losses+grid_subscription+grid_connection,REL00005,REL00111,False,0.04237062133170034
7,losses+grid_subscription+grid_connection,REL00005,REL00186,False,0.13018529550807834
7,losses+grid_subscription+grid_connection,REL00005,REL00899,False,0.033276858638971965
7,losses+grid_subscription+grid_connection,REL00007,REL00015,False,0.02695611995460288
7,losses+grid_subscription+grid_connection,REL00007,REL00111,False,0.024180615338775167
7,losses+grid_subscription+grid_connection,REL00007,REL00149,False,0.0025026205141648926
7,losses+grid_subscription+grid_connection,REL00008,REL00016,False,0.12553312694750507
7,losses+grid_subscription+grid_connection,REL00008,REL00033,False,0.04801025727373226
7,losses+grid_subscription+grid_connection,REL00008,REL00186,False,0.010254603387379319
7,losses+grid_subscription+grid_connection,REL00008,REL00899,False,0.93805953930076
7,losses+grid_subscription+grid_connection,REL00010,REL00016,False,0.06452960847449477
7,losses+grid_subscription+grid_connection,REL00010,REL00149,False,0.10959350755803586
7,losses+grid_subscription+grid_connection,REL00010,REL00186,False,0.1876079441448952
7,losses+grid_subscription+grid_connection,REL00010,REL00899,False,0.1003100205059251
7,losses+grid_subscription+grid_connection,REL00011,REL00003,False,4.306880778027924
7,losses+grid_subscription+grid_connection,REL00011,REL00111,False,0.012409261530353391
7,losses+grid_subscription+grid_connection,REL00011,REL00149,False,0.016035517550712617
7,losses+grid_subscription+grid_connection,REL00011,REL00824,False,0.035452008620697736
7,losses+grid_subscription+grid_connection,REL00012,REL00003,False,8.5919182193609
7,losses+grid_subscription+grid_connection,REL00012,REL00111,False,0.020909259826917655
7,losses+grid_subscription+grid_connection,REL00012,REL00149,False,0.13900828966145945
7,losses+grid_subscription+grid_connection,REL00012,REL00824,False,0.09244917232261511
7,losses+grid_subscription+grid_connection,REL00014,REL00003,False,2.630559908350619
7,losses+grid_subscription+grid_connection,REL00014,REL00111,False,0.004031648247559116
7,losses+grid_subscription+grid_connection,REL00014,REL00899,False,0.0975189885048184
7,losses+grid_subscription+grid_connection,REL00015,REL00015,True,1.0
7,losses+grid_subscription+grid_connection,REL00016,REL00016,True,1.0
7,losses+grid_subscription+grid_connection,REL00017,REL00015,False,0.032602171783085894
7,losses+grid_subscription+grid_connection,REL00017,REL00016,False,0.026175618480127737
7,losses+grid_subscription+grid_connection,REL00017,REL00111,False,0.04863411090193348
7,losses+grid_subscription+grid_connection,REL00018,REL00033,False,0.0011453028997012392
7,losses+grid_subscription+grid_connection,REL00018,REL00111,False,0.3860603121700858
7,losses+grid_subscription+grid_connection,REL00018,REL00899,False,0.06027528112223656
7,losses+grid_subscription+grid_connection,REL00019,REL00016,False,0.32134944553843303
7,losses+grid_subscription+grid_connection,REL00019,REL00033,False,0.10579697758252728
7,losses+grid_subscription+grid_connection,REL00019,REL00111,False,0.45991239057894673
7,losses+grid_subscription+grid_connection,REL00021,REL00015,False,0.014398152116396725
7,losses+grid_subscription+grid_connection,REL00021,REL00016,False,0.011022430611830898
7,losses+grid_subscription+grid_connection,REL00021,REL00033,False,0.02201528544286565
7,losses+grid_subscription+grid_connection,REL00021,REL00186,False,0.05343325360910441
7,losses+grid_subscription+grid_connection,REL00023,REL00016,False,0.1931267117280088
7,losses+grid_subscription+grid_connection,REL00023,REL00033,False,0.38475186415744705
7,losses+grid_subscription+grid_connection,REL00023,REL00111,False,0.1254583338280251
7,losses+grid_subscription+grid_connection,REL00025,REL00015,False,0.01817825868493624
7,losses+grid_subscription+grid_connection,REL00025,REL00016,False,0.009860175408630005
7,losses+grid_subscription+grid_connection,REL00025,REL00111,False,0.038952898083330315
7,losses+grid_subscription+grid_connection,REL00025,REL00149,False,0.048754601401631806
7,losses+grid_subscription+grid_connection,REL00029,REL00003,False,3.4259221572175877
7,losses+grid_subscription+grid_connection,REL00029,REL00111,False,0.006372153764367622
7,losses+grid_subscription+grid_connection,REL00029,REL00149,False,0.07584874194404911
7,losses+grid_subscription+grid_connection,REL00029,REL00824,False,0.0030892090190821784
7,losses+grid_subscription+grid_connection,REL00030,REL00033,False,0.025586283840312068
7,losses+grid_subscription+grid_connection,REL00030,REL00111,False,0.07035168840701556
7,losses+grid_subscription+grid_connection,REL00031,REL00003,False,0.19273481648736462
7,losses+grid_subscription+grid_connection,REL00031,REL00570,False,0.10050343222551353
7,losses+grid_subscription+grid_connection,REL00031,REL00585,False,0.03933211054512311
7,losses+grid_subscription+grid_connection,REL00031,REL00944,False,0.023514334142685733
7,losses+grid_subscription+grid_connection,REL00033,REL00033,True,1.0
7,losses+grid_subscription+grid_connection,REL00035,REL00111,False,0.4980592223515411
7,losses+grid_subscription+grid_connection,REL00035,REL00147,False,1.344728057181285
7,losses+grid_subscription+grid_connection,REL00037,REL00003,False,5.141914792614097
7,losses+grid_subscription+grid_connection,REL00037,REL00111,False,0.08970724057509537
7,losses+grid_subscription+grid_connection,REL00037,REL00570,False,0.02369272362951178
7,losses+grid_subscription+grid_connection,REL00037,REL00824,False,0.11696762209887086
7,losses+grid_subscription+grid_connection,REL00037,REL00944,False,0.05153326028637015
7,losses+grid_subscription+grid_connection,REL00038,REL00015,False,0.08863074093340449
7,losses+grid_subscription+grid_connection,REL00038,REL00033,False,0.008777086557291076
7,losses+grid_subscription+grid_connection,REL00038,REL00186,False,0.17728504925483743
7,losses+grid_subscription+grid_connection,REL00038,REL00570,False,0.1453421421106432
7,losses+grid_subscription+grid_connection,REL00040,REL00015,False,0.011800472541859295
7,losses+grid_subscription+grid_connection,REL00040,REL00016,False,0.07029968202065155
7,losses+grid_subscription+grid_connection,REL00040,REL00033,False,0.010177000442277312
7,losses+grid_subscription+grid_connection,REL00040,REL00186,False,0.030236739322058268
7,losses+grid_subscription+grid_connection,REL00043,REL00015,False,0.1273787320836385
7,losses+grid_subscription+grid_connection,REL00043,REL00570,False,0.10194555289965278
7,losses+grid_subscription+grid_connection,REL00049,REL00003,False,6.27107813345921
7,losses+grid_subscription+grid_connection,REL00049,REL00111,False,0.01962511995964991
7,losses+grid_subscription+grid_connection,REL00049,REL00824,False,0.008446205107661926
7,losses+grid_subscription+grid_connection,REL00049,REL00899,False,0.040454028523941886
7,losses+grid_subscription+grid_connection,REL00062,REL00111,False,2.970748759436275
7,losses+grid_subscription+grid_connection,REL00062,REL00186,False,0.6054863716988187
7,losses+grid_subscription+grid_connection,REL00062,REL00570,False,0.3486662060317399
7,losses+grid_subscription+grid_connection,REL00064,REL00111,False,0.008167077778386616
7,losses+grid_subscription+grid_connection,REL00064,REL00149,False,0.16026039821077812
7,losses+grid_subscription+grid_connection,REL00064,REL00186,False,0.008879032309962597
7,losses+grid_subscription+grid_connection,REL00064,REL00899,False,0.03514019908560013
7,losses+grid_subscription+grid_connection,REL00067,REL00016,False,0.06835851547618253
7,losses+grid_subscription+grid_connection,REL00067,REL00033,False,0.0005088275824465582
7,losses+grid_subscription+grid_connection,REL00067,REL00111,False,0.011095002296033062
7,losses+grid_subscription+grid_connection,REL00072,REL00003,False,2.746533250917518
7,losses+grid_subscription+grid_connection,REL00072,REL00111,False,0.01694526395304119
7,losses+grid_subscription+grid_connection,REL00072,REL00824,False,0.04641831434163322
7,losses+grid_subscription+grid_connection,REL00072,REL00944,False,0.013243640763886757
7,losses+grid_subscription+grid_connection,REL00074,REL00003,False,1.955895139906649
7,losses+grid_subscription+grid_connection,REL00074,REL00111,False,0.012298863347653276
7,losses+grid_subscription+grid_connection,REL00074,REL00149,False,0.004737317308361074
7,losses+grid_subscription+grid_connection,REL00074,REL00824,False,0.0055317641148282535
7,losses+grid_subscription+grid_connection,REL00075,REL00003,False,2.77846144885646
7,losses+grid_subscription+grid_connection,REL00075,REL00111,False,0.05819106672592058
7,losses+grid_subscription+grid_connection,REL00075,REL00149,False,0.031563337491435285
7,losses+grid_subscription+grid_connection,REL00075,REL00824,False,0.007076577742366934
7,losses+grid_subscription+grid_connection,REL00077,REL00111,False,0.06822008320341287
7,losses+grid_subscription+grid_connection,REL00077,REL00149,False,0.2212620668423078
7,losses+grid_subscription+grid_connection,REL00077,REL00570,False,0.019384519792962185
7,losses+grid_subscription+grid_connection,REL00077,REL00824,False,0.03851192224267436
7,losses+grid_subscription+grid_connection,REL00077,REL00899,False,0.13482030536321454
7,losses+grid_subscription+grid_connection,REL00078,REL00015,False,0.1899709384016344
7,losses+grid_subscription+grid_connection,REL00078,REL00016,False,0.2776066380996839
7,losses+grid_subscription+grid_connection,REL00078,REL00033,False,0.007460845688391844
7,losses+grid_subscription+grid_connection,REL00078,REL00186,False,0.11817399601568532
7,losses+grid_subscription+grid_connection,REL00078,REL00899,False,0.19631571444126336
7,losses+grid_subscription+grid_connection,REL00080,REL00016,False,0.4847122873892376
7,losses+grid_subscription+grid_connection,REL00080,REL00149,False,0.005230255809020506
7,losses+grid_subscription+grid_connection,REL00080,REL00186,False,0.14573260897894466
7,losses+grid_subscription+grid_connection,REL00080,REL00899,False,0.22155109378127052
7,losses+grid_subscription+grid_connection,REL00083,REL00149,False,0.10563090589291335
7,losses+grid_subscription+grid_connection,REL00083,REL00570,False,0.00132513900168862
7,losses+grid_subscription+grid_connection,REL00083,REL00824,False,0.0025453636533002717
7,losses+grid_subscription+grid_connection,REL00083,REL00899,False,0.051792412873856164
7,losses+grid_subscription+grid_connection,REL00085,REL00111,False,0.36409313845023084
7,losses+grid_subscription+grid_connection,REL00085,REL00149,False,0.7564051247992827
7,losses+grid_subscription+grid_connection,REL00085,REL00824,False,0.1568683105524963
7,losses+grid_subscription+grid_connection,REL00085,REL00899,False,1.8573024318743838
7,losses+grid_subscription+grid_connection,REL00086,REL00015,False,0.40521906112157696
7,losses+grid_subscription+grid_connection,REL00086,REL00016,False,0.2609410257145281
7,losses+grid_subscription+grid_connection,REL00086,REL00111,False,0.27031625931649883
7,losses+grid_subscription+grid_connection,REL00086,REL00186,False,0.4828871551687877
7,losses+grid_subscription+grid_connection,REL00087,REL00016,False,0.24288566826830132
7,losses+grid_subscription+grid_connection,REL00087,REL00033,False,0.007133996788304651
7,losses+grid_subscription+grid_connection,REL00087,REL00111,False,0.26834355098638757
7,losses+grid_subscription+grid_connection,REL00090,REL00015,False,0.18658734104065108
7,losses+grid_subscription+grid_connection,REL00090,REL00111,False,0.04160971321840872
7,losses+grid_subscription+grid_connection,REL00090,REL00149,False,0.08432981280702179
7,losses+grid_subscription+grid_connection,REL00090,REL00186,False,0.033321486262393736
7,losses+grid_subscription+grid_connection,REL00090,REL00570,False,0.2038263955457733
7,losses+grid_subscription+grid_connection,REL00091,REL00016,False,0.09004683769587787
7,losses+grid_subscription+grid_connection,REL00091,REL00033,False,0.12651604591916388
7,losses+grid_subscription+grid_connection,REL00091,REL00111,False,0.05845377408934837
7,losses+grid_subscription+grid_connection,REL00091,REL00186,False,0.16404417549745515
7,losses+grid_subscription+grid_connection,REL00092,REL00016,False,0.26109451828693686
7,losses+grid_subscription+grid_connection,REL00092,REL00033,False,0.0372508762232039
7,losses+grid_subscription+grid_connection,REL00092,REL00111,False,0.38187715246307585
7,losses+grid_subscription+grid_connection,REL00093,REL00003,False,6.936749001269889
7,losses+grid_subscription+grid_connection,REL00093,REL00111,False,0.09243528769175327
7,losses+grid_subscription+grid_connection,REL00093,REL00570,False,0.06101677264488677
7,losses+grid_subscription+grid_connection,REL00093,REL00824,False,0.07222226724593872
7,losses+grid_subscription+grid_connection,REL00093,REL00944,False,0.20949013803979066
7,losses+grid_subscription+grid_connection,REL00098,REL00015,False,0.027470652220954194
7,losses+grid_subscription+grid_connection,REL00098,REL00016,False,0.09339173723340316
7,losses+grid_subscription+grid_connection,REL00098,REL00111,False,0.06460185575298152
7,losses+grid_subscription+grid_connection,REL00098,REL00149,False,0.15709882039777254
7,losses+grid_subscription+grid_connection,REL00098,REL00186,False,0.0019044067215314437
7,losses+grid_subscription+grid_connection,REL00100,REL00111,False,0.13477053839369638
7,losses+grid_subscription+grid_connection,REL00100,REL00149,False,0.38427308173276714
7,losses+grid_subscription+grid_connection,REL00100,REL00824,False,0.059692961353469534
7,losses+grid_subscription+grid_connection,REL00100,REL00899,False,0.0023509476297266904
7,losses+grid_subscription+grid_connection,REL00103,REL00111,False,0.15276186428510183
7,losses+grid_subscription+grid_connection,REL00103,REL00570,False,0.27502341411852466
7,losses+grid_subscription+grid_connection,REL00106,REL00015,False,0.11717823891530169
7,losses+grid_subscription+grid_connection,REL00106,REL00016,False,0.587866645887488
7,losses+grid_subscription+grid_connection,REL00106,REL00111,False,0.08115002651805345
7,losses+grid_subscription+grid_connection,REL00106,REL00149,False,0.07196409685822497
7,losses+grid_subscription+grid_connection,REL00111,REL00111,True,1.0
7,losses+grid_subscription+grid_connection,REL00112,REL00111,False,0.07825142566088907
7,losses+grid_subscription+grid_connection,REL00112,REL00186,False,0.011395153084798253
7,losses+grid_subscription+grid_connection,REL00112,REL00570,False,0.09661239454261145
7,losses+grid_subscription+grid_connection,REL00113,REL00003,False,1.792844902836403
7,losses+grid_subscription+grid_connection,REL00113,REL00111,False,0.05687479463185728
